epoch,phase,loss_rec,loss_vq
0,warmup,0.30620085980210987,
1,quantized,2.136878900229931,0.8222240379878453
2,quantized,1.5536008402705193,0.7360454201698303
3,quantized,1.277633473277092,0.7207949927874974
4,quantized,1.1130158230662346,0.7305080209459577
5,quantized,1.0095329135656357,0.735835109438215
