dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.672521591186523,5.672468185424805,5.693683791160583,30.002395629882812,0.9375748634338379,60.004791259765625,9.240473747253418,False,1.0,0.3642421732869723
D11,0,RNA+ATAC,ATAC,32,5.666050910949707,5.668476581573486,5.685806107521057,23.74913787841797,0.7421605587005615,47.49827575683594,16.128564834594727,False,1.0,0.6357578267130277
