epoch,phase,loss_rec,loss_vq
0,warmup,0.3078232631087303,
1,quantized,2.1457654163241386,0.9983712349619184
2,quantized,1.5835468098521233,0.9836102553776332
3,quantized,1.2964828461408615,0.9507323929241726
4,quantized,1.134909175336361,0.9421983446393695
5,quantized,1.0364545062184334,0.9450425590787616
