stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.0961884860880673,570384384,675553280,675553280,0,0,PASS,,
subset_materialization,1.7825933350250125,676036608,749584384,821972992,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,4.483959544915706,754089984,2314727424,5472079872,0,0,PASS,,
anchor_initialization_before_warmup,0.5719164032489061,2322141184,2619478016,2619478016,184090112,209715200,PASS,,
warmup_and_full_training,6.485697022173554,2619510784,3424620544,3462729728,1116104192,1168113664,PASS,,
inference,1.4609436611644924,3424690176,3425853440,3695288320,1685920768,2405433344,PASS,,
same_checkpoint_inference_stability,0.0013120477087795734,3428851712,3428851712,3428851712,349683200,2405433344,PASS,,
common_evaluation,0.07311423774808645,3428851712,3429449728,3429449728,349683200,2405433344,PASS,,
metacell_aggregation,0.42861097678542137,3429449728,3496476672,3501355008,349683200,2405433344,PASS,,
