dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.675403118133545,5.675680160522461,5.696335792541504,28.892911911010742,0.9029034972190857,57.785823822021484,9.992591857910156,False,1.0,0.41865693012199756
D11,0,RNA+ATAC,ATAC,32,5.666528224945068,5.666225910186768,5.685000205039978,26.4892578125,0.827789306640625,52.978515625,13.875618934631348,False,1.0,0.5813430698780024
