,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SEACell-0,-2.0511985251826474,-1.1265607182996853,-3.4975846985769485,1.6173424331573527,1.4324752178226756,-0.20582153142039478,-0.3733175091001318,-0.44493396821067743,-0.091646538689984,0.21718725526634913,0.11036167463194506,-0.2909126567781962,0.040351799990453824,-0.3169179409771979,-0.013224866137372431
SEACell-1,-2.089526135912893,-1.083559671514356,-3.3253430079813997,1.6203712554900087,0.998325230673676,-0.1142706490087918,-0.28011709698570314,-0.5320585974238785,-0.01866240526271994,0.19791901515741167,0.03901441352546531,-0.27423599359214945,0.05231783599649312,-0.3592861057377484,0.03730917453176882
SEACell-10,-2.3759964397790325,-0.7097771736727059,-2.375225515435284,2.0631034028514277,-2.517317359677079,-0.13800135564269356,0.3276442150017094,0.592838042035135,0.3913389979681048,-0.5816920906517231,0.0434742442255086,-0.3912529221562309,0.06321254110788958,0.600865730120846,-0.2867082346984968
SEACell-100,-1.6389317099373002,-1.1138762211233466,-0.39680150333437064,-1.0368493969727834,-2.6539987320931036,-0.375538766178624,0.9428553660263858,0.3800123024467134,0.1957887929544871,-0.3956761825803386,-0.5720651465771173,-0.7831926511815486,0.06352454498654944,-0.10555978543304265,0.8549628432372213
SEACell-101,-1.6109910194615757,-1.7332516764775776,0.4287112600864158,-2.216850985986437,0.5854478551036701,-0.29664192847906606,0.22761142477415341,-0.3001626248944157,-0.42083495772329776,0.13167348508413368,-0.7316105214978452,0.4997213334665888,0.015739233118371634,0.03325888562180137,-0.005816908701326409
SEACell-102,4.4730152382864565,-1.0181744581203254,-0.3762680463655444,1.9380299166361732,-0.500962971491157,0.16163465495862267,1.9572436849577453,0.021001342512185432,3.869078866600649,2.542203526873384,-0.8664425120296628,-0.06768932340622436,-0.093013595007594,0.3408653491504456,-0.20721458050022032
SEACell-103,5.077144300501844,-1.4331729232884938,-1.1275496859268122,-0.24921155343921378,-0.8550534125008799,-0.32673618383122616,0.14035349743218686,-0.0665821682892801,-0.8648613305183886,-0.6887837707308698,-0.45243477860911113,-0.32330469797684247,0.07097331764022002,-0.029392474421712545,-0.6265067604142319
SEACell-104,-0.7597027274534941,-1.1573632855015954,3.147420462287596,-4.676688186835101,-1.4436464698618698,0.15303345137591878,-1.148505355377478,0.3755101265601794,0.970224793405281,-0.22198672014735918,1.6472148139018032,-1.2147767174750246,0.05378491744335872,0.518479590765782,-0.708986757365461
SEACell-105,0.1266775548845867,4.913146418825444,0.035210531711850096,-1.0091520098506488,0.3839449310653068,-0.2725811884247782,-0.5001603231284326,-0.007048634564270347,-0.02248808143797094,0.1335894234725205,-0.8908856134719553,-0.278954891484744,-0.05392551811535366,0.13020810026569202,-0.08705850396951496
SEACell-106,-2.4125724236189146,-0.8055394241932233,-2.836593900675767,2.4205539088412027,-1.6469727328168173,-0.1565232120592369,0.08384746821400402,0.3787084915277079,0.18522037558392127,-0.16198504380404538,0.10833874769328977,-0.34123474014953614,-0.045532367925220835,0.25435304072514325,-0.2993227793013886
SEACell-107,-2.0177756349823546,-1.3436875773608872,-3.218120433616308,0.8220679345686788,1.7288494458285852,-0.10673258671551233,-0.34118520140008896,-0.5525234531627697,0.04759237973602273,0.1370435734242741,-0.06079410474173983,-0.27793962375564235,0.032098628243648356,-0.2696420379115726,0.025315155046476738
SEACell-108,-0.24329537418070146,4.799458296553462,0.40715310673954075,0.07494829618707904,-0.701349049780334,-0.32516122438376016,1.491466492964796,-0.31972788754291914,0.22743384127856794,-0.5704524994580044,0.9289725074170568,-0.09270845492119026,-0.09222361591474908,0.1795143414373106,0.04958046291417896
SEACell-109,-0.9423370183796269,-1.4355026189166682,2.366192322900602,-4.087400100520928,-0.33608833596673143,0.02604820191088865,-1.2289014371450337,0.3948449248458271,0.5097332836557751,-0.06000729079454852,1.1495622983249558,-0.8783031110919112,0.050539214725509464,0.11865326695610708,-0.48130585555252114
SEACell-11,-1.1309031729755146,-1.604247562875916,-0.7345901667779853,-2.5704947064688777,1.1308350468623305,-0.3274744986112664,-0.13219900453240538,-0.44847836162109184,0.13884709950928872,0.10336778432451568,-0.2959453060043895,-0.9256891068537377,0.042492113598611846,-0.5125596932583276,0.7875538245199236
SEACell-110,5.124212310867479,-1.476191823992165,-1.3066413714635334,-0.9044399568391231,0.5743753962789601,-0.38499820887081404,-0.8953264467936519,-0.300874148223895,-1.1740406671941361,-0.32696384245112503,0.296128429835938,0.1687544906257131,0.02151577176797141,0.31957889442229065,0.5872808337232623
SEACell-111,4.970134124318784,-1.402265614256564,-1.352240957944476,-0.7812502773743321,1.1858677188530704,-0.29532891270105543,-0.9585611819394765,-0.19854622429805702,-0.24318119532513577,0.333445825210316,0.5528933548626891,0.49401510208829036,0.03042797260415124,0.10690593733537657,0.8418552162974785
SEACell-112,-0.1309554151408287,5.586623634988733,0.4482606347836064,0.1579594562400334,-1.3071399201995573,-0.3370674551989567,-1.2244022138500272,0.05494006615289463,0.10489360169938447,0.35027419679485705,-0.7540339064606939,0.01788272477340593,-0.002780489653278534,-0.039799607978611595,0.03602215630512419
SEACell-113,-1.0974035686661185,-1.430875404415701,1.7950434241081656,-3.493529230521914,-0.15159684438039495,-0.029697375526936545,-0.5268291480504766,0.11498692150717471,0.36605450606129425,-0.17861023874262424,0.007338186252782466,-1.007320203687609,0.09074378471843869,0.02265626270813603,-0.070928904055524
SEACell-114,-2.2967276557186898,-0.718778186269628,-2.2628541782112044,2.1552902788023305,-1.0624771071463976,0.14020297333717568,-0.4028471242639809,0.40170057495727135,0.6418379340183801,-0.31465134564485436,0.6728751794851929,0.8835898834004864,0.021274935116566876,0.8575370209328487,-0.6241352173798844
SEACell-115,-0.9825874431198656,-1.5724809095746224,2.7543179596413307,0.8949238779867319,1.1242673337729432,-0.4148846722011245,0.5788702031782876,-0.7392371608878634,-1.0876531048033355,1.2836098392379973,-0.2214475567370162,1.2401919534726817,-0.02780445916949227,-0.20919623674791127,-0.3737654567700314
SEACell-116,-1.474670250179753,-1.632773000798072,-0.4548390361692979,-2.0311846246244785,0.16057155014209126,-0.29241535821761055,0.5233150851261507,-0.19356657414469616,0.10268480981117992,-0.07916765081366363,-0.6301609657201359,-0.9462589086022875,-0.03513039547824574,-0.366063958685285,0.6116135061522747
SEACell-117,-1.0806218379004178,-1.5554112501918849,0.3511202769101097,-3.664276009416399,0.4822829309413547,-0.20381905565699765,-0.2673437276949649,0.025767564605282144,0.26966694072518405,-0.19623180862612694,-0.7511684320936671,-0.4401994537502428,0.11282430106129512,-0.13170237974673113,0.5736596708453484
SEACell-118,0.011422548891770839,5.077592977467734,0.22223290030742057,-0.3295214365791406,-0.24015067377088928,-0.25437450363138164,-0.9155791933436248,-0.0660332810420771,-0.015327464896880645,0.1744590628085785,-0.9115639015071257,-0.01694315195291092,-0.0142780665939924,0.09308405655416566,-0.06304394215592693
SEACell-119,-1.9459205470205831,-1.1961426065561185,-3.4186890196871023,1.0351082662349451,1.8730745664088309,-0.13270064336247664,-0.6156077138460891,-0.6356425251014487,-0.006104728771806638,0.21365333050232577,0.12865812833455545,-0.2230016554880423,0.0038366658322586504,-0.40342963506025303,-0.01692987226763748
SEACell-12,-1.9513182307438046,-1.1493749219680782,-2.413075921358285,0.7552981108153242,0.9707523744739361,-0.06260866112987833,-0.6049082340152525,-0.13811902745258625,0.2183288501480053,0.11450671276543219,0.5066373668885998,0.5549378087494415,0.011871018206548598,0.11857929609238867,-0.10594681182581399
SEACell-120,-1.1593047371574905,-1.3271460199553677,3.1437642425829804,2.638703536664497,0.028371987658012198,-0.42773247391444835,0.7817526686774595,-0.34726337724896006,-1.2819815211154593,1.5049269125166838,0.1163851476783945,1.1101723207031675,0.04976248664997971,-0.23033401608955528,-0.28830936091634446
SEACell-121,-2.0129406239488294,-1.0532415711717433,-2.8291908249894613,0.7453199465261494,2.3491325347443635,0.036788636403801124,-0.8541817133107537,-0.27504079723067626,0.1390017284422901,0.02576781978294594,0.30144625009696246,0.6795243040245851,0.011382288367041044,0.29342310525196214,-0.389378673539834
SEACell-122,-1.387769766226948,1.5318308505826472,-2.0628836772162096,0.6800174028340004,1.2973202209693873,-0.25182000744899313,1.2534607050228979,-0.265642661489149,-0.21512212791983576,-0.24613605190939405,1.171853267248091,-0.2942835455519725,0.0710515668427113,-0.3199988737168399,-0.23433550292965058
SEACell-123,4.759199779371517,-0.8714661533310873,-0.6005996769816807,0.7156382628547096,-3.1294701699269254,-0.32431533020931325,-0.39298150118594605,0.50405514033665,-0.8227886631280146,-0.5809432996385937,0.48202202988458354,0.23360071138413926,0.028971286687719262,-0.25300004035947815,-0.38681188184235743
SEACell-124,0.009608248960489223,4.956510552460316,0.15048041827984385,-0.4535263007196529,0.00764073429754827,-0.20985188368289714,-0.8069934631170542,-0.15859055179090617,0.08894588243454929,0.21714449363943822,-0.8002474061670787,-0.09968813707179125,-0.044781732071402756,-0.016685100307288973,-0.022548903397668685
SEACell-125,-1.6030774076599499,-1.5951367324928152,-1.1331858162339035,-1.6656818007822312,1.7107596302473644,-0.1557161389485765,-0.2549996474159854,-0.2239353767739477,-0.09646959836517298,0.21252908217285368,-0.38250763031538487,0.5973039297555807,0.0012115011156402997,-0.06426243526351046,0.1425537151120683
SEACell-126,-0.7453054606843373,-1.3909528981842076,2.444257906701365,-4.098337079845483,0.046550326953812976,0.17697909442987145,-1.4163111197062919,0.2984431937536509,0.7867257862276577,0.0350448073468018,1.646674929459891,-1.2547270862423459,0.04389534287822189,0.1615888324598204,-0.5838348080976927
SEACell-127,0.06841602758311356,3.557208033091056,-0.5358824499127758,-1.8751310175403453,3.1445355979381024,-0.14626024027025303,2.6809889312781126,-0.2857883652048007,-0.36914268277977363,-0.6732910992922083,1.3939650260037166,-0.08347619772486208,0.0871978892976459,0.12540196574906837,-0.013295371383522155
SEACell-128,-1.2173316497507938,-1.7310640283130467,1.6164308731015247,-2.487371905749648,1.0942147402677387,-0.16707090984730627,-0.014740727420519439,-0.2839681475790002,-0.4435020407406885,0.3274019075535148,-0.6319095219365589,1.0086541581925514,0.011115265608758841,-0.024096328479525413,-0.20350700928634283
SEACell-129,4.0350818392978045,-1.4240283382431083,-1.3853975889932946,-0.6043172404845397,0.09085806516427329,-0.0675697338468382,-0.07204533147776311,0.3147328465397369,-0.6435103457723537,-1.2149937500702075,-0.07583384978487229,0.19518169933229557,-0.02959967324049657,-0.950619984909688,-0.9890106856526331
SEACell-13,-2.3700320528777428,-0.8329920544897068,-3.313355435176037,2.7325860326908784,-0.9691733379976443,-0.11379029702372048,0.10973791485399775,0.07353179173330128,0.1328201768477036,0.040912981128167714,0.27651436640223936,-0.2986155422623733,-0.026910688555161013,0.1271413571150679,-0.13883477603050193
SEACell-130,-0.1919051024416644,5.169897681350395,0.7679628349334305,0.25036383995977046,-1.303505088164933,-0.484913047300465,-0.9006326645351098,0.2464163949871147,-0.10628829197956934,0.30939921294552786,-0.40136708813310357,0.06961753216450912,-0.002006705137359895,-0.1653666920653488,0.12587591254257396
SEACell-131,5.0269551255121625,-1.2974626428183837,-1.3849724399955918,-0.9105933714918722,0.3388998918419128,-0.4526046571937421,-1.5295179262251757,-0.00027027983397803735,-1.258160529727475,0.0772549330189181,1.1495209714710763,0.6164201848497204,0.00993671946373697,0.3371789715031277,1.2356762015350404
SEACell-132,-0.5574206070451126,-1.6350608756198797,2.317710170201434,-5.146894375398469,1.773040246826902,0.1880126584958755,-1.3259553537006223,-0.07086436293873667,0.7747085038541182,0.10480042507414651,1.4761344688405464,-1.2010416772209174,-0.13004212474662366,0.04629949962790443,-0.3171829874456434
SEACell-133,4.898017883504138,-1.2299123197506463,-1.0480264516993896,-0.11114607413256825,0.4053740042862036,-0.21664801487115395,-0.02359043895751705,-0.08604505239591312,0.9067408884795237,0.7831073589077114,0.11025940230618995,0.16737205165390118,-0.032046783216115746,-0.113711912443731,0.12112410641267549
SEACell-134,4.73792119957992,-1.100163789891718,-0.8108844065470721,0.823300729951134,-2.088993042321927,-0.15435687221773778,0.6404009239409192,0.20024298065941354,-0.3811816303789206,-0.7896453237507833,-0.38621166484613806,-0.24118565969444347,0.09315520120596969,-0.18842958956510847,-0.9561977252839955
SEACell-135,4.924614533828649,-1.279820733489331,-0.8170675517939592,0.14569263796082244,-1.696285541916985,-0.18648472692288606,0.5293218998824061,-0.037709886038562325,-0.704318624168934,-0.892195441216924,-0.6414880349638648,-0.5490128710309082,0.02784048518553378,0.19828803803779596,-0.9351177432095631
SEACell-136,-0.1443378186832119,-1.0002132362420042,4.5323085618333305,4.46420365551276,1.5823585915817369,-0.13531227121997652,0.24281340643410945,-0.2702415326009254,-0.5787442856459033,0.08792216126308626,-0.44120506364050177,-1.3524188567961517,-0.04257052797352168,0.47854704350966165,-0.2276080240852708
SEACell-137,-1.0777922330231449,-0.8025289823317014,3.3280395620196526,-2.323467372379229,-3.3978034302371993,-0.4182402780094257,-1.5628720383718648,0.8883654078387646,0.606386634392173,0.49516178275940237,2.4573319100362636,-0.3536516481550495,0.03874654666489772,-0.37821748376103287,-0.06961900425411394
SEACell-138,-1.9763002604438955,-1.1829728333890797,-3.5274046296324606,1.4464936414257237,1.4261340338144954,-0.12719169860148694,-0.4597972973694328,-0.502104654835104,0.14538863829266543,0.23310958435307932,0.42126029591003594,-0.19277986003016273,0.002356830090450591,-0.2404469176662101,-0.033747491088499205
SEACell-139,-1.3286712500334221,-1.8107736581303222,-0.8701115714714521,-2.632632409183387,2.711667489582973,-0.1365040683900921,-0.47093750539059037,-0.4429061930216792,-0.023885094461473057,0.3253180323603896,-0.32494028588293117,0.6536891343344176,0.046970265199086855,-0.15733658456273586,0.4448877912871699
SEACell-14,-1.689040551124531,-1.3527808539637958,-1.7126971664828388,0.1311939478426059,1.2542278457409806,-0.23327387564764931,-0.45385006132476563,-0.5135983049385854,-0.20109920571393444,0.3209369592413003,-0.07138924427588263,0.09681773121134479,0.006584914520767751,-0.2871936461967557,-0.1345338081078893
SEACell-140,-2.0893643161990276,-1.0306651332447696,-2.622064109452374,1.1152250255841998,0.5635325521223628,-0.080422676826666,-0.44453037455781924,-0.1344787092624128,0.18668780769636323,-0.08012674881832535,0.2866125837492329,0.07862868088070356,0.03918075314578166,0.09627910121962424,-0.1893731493728561
SEACell-141,-0.024787915338062787,5.038431780695615,0.09114064365026539,-0.723803517014531,0.22789709801058786,-0.2883229808648557,-0.8318507984239143,-0.23906443896898263,0.008415317405204311,0.13761092684316836,-0.7209894226049324,-0.17481609650702534,0.05128212808728445,0.04464487282886175,-0.05697750639621364
SEACell-142,-1.5858160449298997,-1.1160366120366805,-1.8801578707144568,1.5024488510564313,1.3680664661397064,0.09232618227728333,-0.5367962667602567,-0.06531781774150379,0.9621447851026615,-1.1701881080209409,-0.1824770470062521,0.0028730902739207433,0.07372857533889061,-0.0024349356986127784,0.0797342222200101
SEACell-143,-1.5776784367953116,-1.4882919638863439,-0.5279200002060441,-1.798826043509484,-0.10303394840548583,-0.343947174384541,0.34126016246918944,-0.18543834025187853,0.21233306871933846,-0.14718248067959527,-0.5989603042657508,-0.9227340494046459,-0.0026412073500254995,-0.2664896642954915,0.5977982805014714
SEACell-144,0.11044124038971002,3.871609991045811,-0.2988551282493034,-1.8789715407007332,2.367473290490058,-0.10160350917123416,1.741544965110682,-0.5348112777504083,-0.16491811547811308,-0.6451353620444614,1.1562360215117582,-0.20705694652954545,-0.06959147077877081,0.2418541266841536,-0.03818483424635536
SEACell-145,-0.27639748398021297,5.477801486677143,0.5876116107221601,0.4725157846386644,-2.0719620184787804,-0.3683521651079687,-1.2989133317533768,0.27721300848828295,0.08531638272478408,0.4062328156100235,-0.7752474959983865,0.2411083110213576,-0.006132198824352025,-0.0724431051527169,0.11996421975738407
SEACell-146,-2.345575819635008,-0.777147230507686,-2.319441249912544,2.6618544724350395,-0.8528201956977913,0.16750839707578088,-0.1220047353817551,0.22084856688997673,0.39339259166060053,-0.3309340846493989,0.3195297045530397,0.5582245666024016,0.038980793386515285,0.6408868610584619,-0.5925087015493486
SEACell-147,-1.928348359427624,-1.115276520087643,-1.9323205369372771,0.9505141586007475,-0.3771630192605781,-0.49587403266676966,1.0028121405583859,-0.5963601939807838,-0.32040486156780323,0.27228216639332176,-0.6727297418941374,-0.3310300101051208,-0.03364549968129772,-0.4590688712782126,0.4559932250257746
SEACell-148,-0.9173319899851083,-1.5535234092754449,2.3956446459416614,-3.70275257098847,1.028161115868509,-0.024585483082464856,-0.6469727695411559,-0.19486996731489628,0.04281286284787251,-0.06304318217254246,0.0765398982389871,-0.011538313262628093,0.013879090031452115,0.23554351635929482,-0.40276351649085995
