dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D17,0,RNA+ATAC,RNA,32,5.669806957244873,5.669717788696289,5.6878430366516115,31.120996475219727,0.9725311398506165,62.24199295043945,7.546022891998291,False,0.36852215790555554
D17,0,RNA+ATAC,ATAC,32,5.66179895401001,5.6592559814453125,5.69399254322052,29.627168655395508,0.9258490204811096,59.254337310791016,12.930419921875,False,0.6314778420944445
