dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D18,0,RNA+ATAC+ADT,RNA,32,5.665711402893066,5.665946006774902,5.681730484962463,31.21339225769043,0.9754185080528259,62.42678451538086,7.8064656257629395,False,0.20826665987173532
D18,0,RNA+ATAC+ADT,ATAC,32,5.678145408630371,5.68034553527832,5.695797610282898,17.77165412902832,0.555364191532135,35.54330825805664,15.215079307556152,False,0.40591913152228654
D18,0,RNA+ATAC+ADT,ADT,32,5.7094950675964355,5.711071968078613,5.736704754829407,18.435359954833984,0.576104998588562,36.87071990966797,14.461485862731934,False,0.38581420860597815
