training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,31,0.10000000894069672,0.0,0.0011718750465661287,0.02421875111758709,2.746612548828125,15.589733123779297,0.6861327290534973,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,29,0.1900000125169754,0.0,0.0022656249348074198,0.041328124701976776,2.807434320449829,16.56735610961914,0.6705282926559448,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,27,0.2709999978542328,0.0,0.0028203122783452272,0.05360155925154686,2.8092832565307617,16.5980167388916,0.6766554713249207,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,30,0.34389999508857727,0.0,0.0037761719431728125,0.0689445286989212,2.7797317504882812,16.11469841003418,0.6809758543968201,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,28,0.4095099866390228,0.0,0.003789179725572467,0.07884694635868073,2.801598072052002,16.470947265625,0.679211437702179,True,5,True,False,False,0.0,9.138476286807418e-08,0.9990005493164062,,,,0.0,8.27512621981441e-07,10.105142593383789,25,0,0
6,1,quantized_training,256,15,0.4685589671134949,0.0003164062218274921,0.0042237769812345505,0.07096225023269653,2.9809069633483887,19.70568084716797,0.6252542734146118,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,17,0.5217030644416809,0.0002847655850928277,0.004264336545020342,0.080078125,2.933321475982666,18.789936065673828,0.6435142755508423,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,14,0.5695327520370483,0.00025628902949392796,0.004211530555039644,0.11738280951976776,2.8370604515075684,17.065526962280273,0.672950029373169,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,15,0.6125794649124146,0.00023066012363415211,0.0037903774064034224,0.1462695300579071,2.757418632507324,15.759109497070312,0.6941686272621155,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,16,0.651321530342102,0.00035893020685762167,0.0038019646890461445,0.17890819907188416,2.660271167755127,14.300167083740234,0.717144250869751,True,5,True,False,False,0.0,7.034874016653703e-08,0.23770594596862793,,,,0.0,7.272395237123419e-07,1.8440279960632324,23,0,0
