dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,B1 B,0.033,Intermediate,66,0.36363636363636365,0.06060606060606061,0.1038961038961039,1,0.36363636363636365,0.36363636363636365,28.0,211.4499999999998,333.0,0.0,0.06060606060606061,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,CD14+ Mono,0.046,Intermediate,92,0.6964285714285714,0.42391304347826086,0.527027027027027,5,0.7205494505494505,0.6964285714285714,13.0,314.2,333.0,0.043478260869565216,0.42391304347826086,4,0.4444444444444444,3,0.3333333333333333
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,CD16+ Mono,0.0095,Rare,19,0.5555555555555556,0.2631578947368421,0.35714285714285715,1,0.5555555555555556,0.5555555555555556,16.5,260.75,333.0,0.0,0.2631578947368421,1,0.16666666666666666,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,CD4+ T activated,0.073,Intermediate,146,0.42857142857142855,0.02054794520547945,0.0392156862745098,1,0.42857142857142855,0.42857142857142855,39.0,157.19999999999996,190.0,0.0,0.02054794520547945,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,CD4+ T naive,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,39.0,165.39999999999995,190.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,CD8+ T,0.4375,Common,875,0.7581069237510956,0.9885714285714285,0.8581349206349206,17,0.7411399021574102,0.7581069237510956,39.0,185.89999999999995,286.0,0.001142857142857143,0.9885714285714285,13,0.5652173913043478,12,0.5217391304347826
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Erythroblast,0.028,Intermediate,56,0.6666666666666666,0.07142857142857142,0.12903225806451613,1,0.6666666666666666,0.6666666666666666,146.0,272.0,286.0,0.0,0.07142857142857142,1,0.5,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,G/M prog,0.0065,Rare,13,0.0,0.0,0.0,0,,,44.0,323.59999999999997,333.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,HSC,0.0105,Intermediate,21,0.0,0.0,0.0,0,,,286.0,328.3,333.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Lymph prog,0.0295,Intermediate,59,0.25,0.1864406779661017,0.21359223300970873,1,0.25,0.25,286.0,328.3,333.0,0.0,0.1864406779661017,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,MK/E prog,0.0145,Intermediate,29,0.0,0.0,0.0,0,,,56.0,263.0,286.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,NK,0.01,Intermediate,20,0.0,0.0,0.0,0,,,65.0,169.5,190.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Naive CD20+ B,0.0905,Intermediate,181,0.5233644859813084,0.30939226519337015,0.38888888888888884,8,0.5398132810816634,0.5233644859813084,18.0,211.4499999999998,333.0,0.0,0.30939226519337015,4,0.2222222222222222,2,0.1111111111111111
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Normoblast,0.0085,Rare,17,0.0,0.0,0.0,0,,,47.5,251.49999999999991,286.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Plasma cell,0.001,Rare,2,0.0,0.0,0.0,0,,,104.0,181.39999999999998,190.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Proerythroblast,0.085,Intermediate,170,0.5874125874125874,0.9882352941176471,0.7368421052631577,1,0.5874125874125874,0.5874125874125874,286.0,328.3,333.0,0.0,0.9882352941176471,1,0.3333333333333333,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Transitional B,0.0675,Intermediate,135,0.2972972972972973,0.7333333333333333,0.42307692307692313,1,0.2972972972972973,0.2972972972972973,39.0,295.4,333.0,0.0,0.7333333333333333,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,cDC2,0.017,Intermediate,34,0.0,0.0,0.0,0,,,18.0,318.9,333.0,0.0,0.0,0,0.0,0,0.0
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,pDC,0.003,Rare,6,0.0,0.0,0.0,0,,,309.5,330.65,333.0,0.0,0.0,0,0.0,0,0.0
