training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0011718750465661287,0.014062500558793545,2.9863643646240234,19.81351661682129,0.6253905892372131,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,33,0.1899999976158142,0.0,0.0021484375465661287,0.025546874850988388,3.0257813930511475,20.610103607177734,0.6145353317260742,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,28,0.2709999978542328,0.0,0.002824218710884452,0.03861718624830246,2.9982104301452637,20.049623489379883,0.6253862380981445,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,28,0.34389999508857727,0.0,0.003693359438329935,0.048036716878414154,2.9884090423583984,19.85407066345215,0.6299707889556885,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,28,0.4095100164413452,0.0,0.004886523354798555,0.05690491944551468,2.9703879356384277,19.499483108520508,0.6360741853713989,True,5,True,False,False,0.0,6.67343624805028e-10,0.9990005493164062,,,,0.0,9.313225746154785e-10,8.892366409301758,21,0,0
6,1,quantized_training,256,19,0.4685589671134949,0.0004869491094723344,0.0061949919909238815,0.06723005324602127,3.085500478744507,21.878414154052734,0.5891140699386597,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,22,0.5217030644416809,0.00043825418106280267,0.006356742698699236,0.07261642068624496,3.0584933757781982,21.295448303222656,0.6015312075614929,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,13,0.5695327520370483,0.00039442876004613936,0.005721068475395441,0.07746415585279465,2.9731507301330566,19.553430557250977,0.6361633539199829,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,18,0.6125794649124146,0.0003549858811311424,0.005539586767554283,0.08495210856199265,2.894568920135498,18.075708389282227,0.662187933921814,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,16,0.651321530342102,0.00031948729883879423,0.004985628183931112,0.0936443954706192,2.817819595336914,16.740310668945312,0.6844594478607178,True,5,True,False,False,0.0,1.4482235410895328e-09,0.27832961082458496,,,,0.0,4.165001232792065e-09,2.6320323944091797,22,0,0
11,2,quantized_training,256,16,0.6861893534660339,0.0002875385689549148,0.004487065132707357,0.09834245592355728,2.766486644744873,15.902663230895996,0.6957815289497375,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,16,0.717570424079895,0.00025878471205942333,0.004038358572870493,0.10670419782400131,2.7079920768737793,14.999128341674805,0.7100761532783508,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,13,0.7458133697509766,0.00026166008319705725,0.003634522669017315,0.115955650806427,2.6465940475463867,14.105913162231445,0.7258912324905396,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,14,0.771232008934021,0.00023549406614620239,0.004087720066308975,0.1250632107257843,2.5948238372802734,13.394227981567383,0.7378367185592651,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,12,0.7941087484359741,0.00021194465807639062,0.003858699230477214,0.13404126465320587,2.542775869369507,12.714917182922363,0.7498382925987244,True,5,True,False,False,0.0,4.059484837171112e-08,0.42793726921081543,,,,0.0,5.070297675047186e-07,3.975879192352295,25,0,0
16,3,quantized_training,256,15,0.8146978616714478,0.00033999013248831034,0.00398084195330739,0.13821525871753693,2.5624141693115234,12.967084884643555,0.7447441816329956,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,17,0.8332281112670898,0.00040909877861849964,0.0035827576648443937,0.1474406123161316,2.545167922973633,12.745368003845215,0.7505429983139038,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,12,0.849905252456665,0.00036818889202550054,0.0038043824024498463,0.15284733474254608,2.514002561569214,12.354280471801758,0.7574583888053894,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,13,0.8649147152900696,0.0003313699853606522,0.003423944115638733,0.15982823073863983,2.4693028926849365,11.814208030700684,0.7664509415626526,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,11,0.8784232139587402,0.0002982329751830548,0.0034696755465120077,0.16493916511535645,2.4265356063842773,11.319599151611328,0.7760738730430603,True,5,True,False,False,0.0,9.284967177336512e-07,0.3030274510383606,,,,0.0,7.828941306797788e-06,2.517077684402466,26,0,0
21,3,quantized_training,256,11,0.8905808925628662,0.0004570497549138963,0.0032039713114500046,0.16968655586242676,2.463731288909912,11.748567581176758,0.7710204720497131,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,11,0.9015228748321533,0.0004113447794225067,0.003110795747488737,0.17928040027618408,2.4348092079162598,11.413641929626465,0.7777777314186096,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,11,0.9113704562187195,0.000370210298569873,0.002799716079607606,0.18049298226833344,2.4092841148376465,11.125993728637695,0.7823231220245361,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,9,0.9202334880828857,0.00033318926580250263,0.0026265927590429783,0.18588118255138397,2.3672566413879395,10.668086051940918,0.7916063666343689,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,10,0.9282100200653076,0.0002998703275807202,0.0023639334831386805,0.1864781379699707,2.3263309001922607,10.240300178527832,0.7990576028823853,True,5,True,False,False,0.0,2.813965875247959e-05,0.30104929208755493,,,,0.0,0.0001963249233085662,2.416438102722168,30,0,0
26,4,quantized_training,256,6,0.9353890419006348,0.0003699855296872556,0.002669329522177577,0.18970531225204468,2.328641891479492,10.263992309570312,0.7983561754226685,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,9,0.9418501257896423,0.0003329869650769979,0.0025958584155887365,0.1945628970861435,2.2996301651000977,9.970494270324707,0.8048157095909119,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,9,0.9476650953292847,0.00029968825401738286,0.00233627250418067,0.19268472492694855,2.2756550312042236,9.734292984008789,0.8093123435974121,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
