metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
1,1,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
2,9,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
3,52,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
5,12,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
7,4,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
8,26,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
9,124,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
10,97,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
12,530,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
13,157,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
14,1,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
15,6,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
16,78,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
17,10,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
19,29,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
20,3,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
21,88,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
22,11,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
23,39,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
24,20,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
25,177,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
27,60,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
30,286,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
34,173,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
36,6,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
37,1,D5,GARQ,4,diagnostic_variant_reposition_interval,0.02,40,26,2000
