dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.6786370277404785,5.677939414978027,5.702055311203003,29.559396743774414,0.9237311482429504,59.11879348754883,9.1318941116333,False,1.0,0.6992255474362076
D11,0,RNA+ATAC,ATAC,32,2.8335747718811035,2.8327980041503906,2.8410632371902467,5.56182861328125,0.17380714416503906,11.1236572265625,3.9281179904937744,False,0.5,0.30077445256379237
