dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D17,0,RNA+ATAC,RNA,32,5.670975685119629,5.673365592956543,5.691906380653381,29.076147079467773,0.9086295962333679,58.15229415893555,12.652517318725586,False,0.5281696216136724
D17,0,RNA+ATAC,ATAC,32,5.664599418640137,5.660953998565674,5.695530533790588,28.794788360595703,0.8998371362686157,57.589576721191406,11.302887916564941,False,0.4718303783863275
