epoch,phase,loss_rec,loss_vq
0,warmup,6.857969565050943,
1,quantized,44.7136135995388,0.7847164273262024
2,quantized,17.317212119698524,0.7396153807640076
3,quantized,15.682672098279,0.727612818990435
4,quantized,14.900055721402168,0.7208559938839504
5,quantized,14.125191450119019,0.7121743389538356
