dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.67266321182251,5.6756792068481445,5.68491907119751,29.599952697753906,0.9249985218048096,59.19990539550781,14.834087371826172,False,0.5195328480025865
D5,0,RNA+ADT,ADT,32,5.700603008270264,5.700092315673828,5.7198463678359985,18.883914947509766,0.5901223421096802,37.76782989501953,13.71865463256836,False,0.48046715199741347
