epoch,phase,loss_rec,loss_vq
0,warmup,7.002918609551021,
1,quantized,43.159966841340065,0.7958592431885856
2,quantized,17.140936940908432,0.7954626253673008
3,quantized,15.587612643837929,0.8005144596099854
4,quantized,14.730388939380646,0.8063180616923741
5,quantized,13.962185978889465,0.8040777359689985
