dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.6704792976379395,5.670584678649902,5.6865479946136475,30.190601348876953,0.9434562921524048,60.381202697753906,8.622611999511719,False,1.0,0.35437404708805786
D11,0,RNA+ATAC,ATAC,32,5.67495584487915,5.67667818069458,5.691923522949219,23.922212600708008,0.7475691437721252,47.844425201416016,15.709339141845703,False,1.0,0.6456259529119421
