epoch,phase,loss_rec,loss_vq
0,warmup,0.30085976102522444,
1,quantized,2.1022556871175766,0.7978488036564418
2,quantized,1.5449617803096771,0.71298200743539
3,quantized,1.269292138516903,0.7040132795061383
4,quantized,1.1163678243756294,0.7261015091623578
5,quantized,1.0212133973836899,0.7350632633481707
