dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.668482303619385,5.6683878898620605,5.68535852432251,30.77037239074707,0.961574137210846,61.54074478149414,11.552613258361816,False,0.4365880675782409
D5,0,RNA+ADT,ADT,32,5.71164608001709,5.712385177612305,5.728658771514892,17.75223159790039,0.5547572374343872,35.50446319580078,14.908515930175781,False,0.563411932421759
