dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.66227912902832,5.662238121032715,5.676373028755188,31.416797637939453,0.9817749261856079,62.833595275878906,8.77469539642334,False,0.379301798610635
D5,0,RNA+ADT,ADT,32,5.712075710296631,5.7128801345825195,5.7348597049713135,18.4805908203125,0.5775184631347656,36.961181640625,14.359113693237305,False,0.6206982013893649
