dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.673266410827637,5.673964500427246,5.688004899024963,28.999359130859375,0.9062299728393555,57.99871826171875,14.65810775756836,False,1.0,0.5171661772363154
D5,0,RNA+ADT,ADT,32,5.695402145385742,5.693489074707031,5.725226044654846,18.972949981689453,0.5929046869277954,37.945899963378906,13.68502140045166,False,1.0,0.48283382276368464
