training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,27,0.10000000894069672,0.0,0.0007812500116415322,0.02812500111758709,2.6024575233459473,13.496865272521973,0.7312500476837158,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,32,0.1899999976158142,0.0,0.0014843749813735485,0.050312500447034836,2.7089881896972656,15.014076232910156,0.702826976776123,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,28,0.2709999978542328,0.0,0.002433593850582838,0.07926562428474426,2.6773669719696045,14.546741485595703,0.7044381499290466,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,26,0.34389999508857727,0.0,0.002506640274077654,0.10024531185626984,2.655789375305176,14.23621940612793,0.7143707871437073,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,22,0.4095100164413452,0.0,0.002689453074708581,0.11522077769041061,2.6609439849853516,14.309791564941406,0.7175488471984863,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,26,0.4685589671134949,0.0,0.0032594138756394386,0.1349487006664276,2.6553871631622314,14.23049545288086,0.7180590629577637,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,20,0.5217031240463257,0.0,0.003301572520285845,0.14957882463932037,2.624265670776367,13.794441223144531,0.7287436127662659,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,20,0.5695327520370483,0.0,0.0033823128324002028,0.16391780972480774,2.602363348007202,13.495595932006836,0.7360258102416992,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,21,0.6125794649124146,0.0,0.0035650827921926975,0.17291665077209473,2.6030454635620117,13.504803657531738,0.7376739978790283,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,27,0.651321530342102,0.0,0.003794360440224409,0.1798437386751175,2.618518352508545,13.715387344360352,0.7347303032875061,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
11,2,quantized_training,256,23,0.6861893534660339,0.0,0.0035467506386339664,0.18764060735702515,2.6120615005493164,13.627114295959473,0.7369617819786072,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,23,0.717570424079895,0.0,0.0035855320747941732,0.19387654960155487,2.6161959171295166,13.683570861816406,0.7367176413536072,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,24,0.7458133697509766,0.0,0.003575993003323674,0.20105138421058655,2.616487741470337,13.687564849853516,0.736772358417511,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,22,0.771232008934021,0.0,0.0034951865673065186,0.2141493707895279,2.590989589691162,13.342968940734863,0.7427090406417847,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,19,0.7941087484359741,0.0,0.0032481166999787092,0.21539068222045898,2.5969083309173584,13.4221773147583,0.7416224479675293,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
16,3,quantized_training,256,20,0.8146978616714478,0.0,0.003313930006697774,0.21885161101818085,2.5882620811462402,13.306625366210938,0.7450968027114868,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,21,0.8332280516624451,0.0,0.0033292407169938087,0.22626331448554993,2.584990978240967,13.26317024230957,0.7453418970108032,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,23,0.849905252456665,0.0,0.003074908396229148,0.23019947111606598,2.5823726654052734,13.228487014770508,0.7467392086982727,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,20,0.8649147152900696,0.0,0.0027674175798892975,0.23374201357364655,2.5746171474456787,13.126291275024414,0.7495265603065491,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,23,0.8784232139587402,0.0,0.0027573402039706707,0.2353678196668625,2.571261405944824,13.082316398620605,0.7507615685462952,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
21,3,quantized_training,256,22,0.8905808925628662,0.0,0.002632233314216137,0.2434716522693634,2.5522594451904297,12.836073875427246,0.7554476857185364,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,20,0.9015227556228638,0.0,0.0027596349827945232,0.24842135608196259,2.542165756225586,12.707161903381348,0.7579428553581238,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,24,0.9113705158233643,0.0,0.003006794722750783,0.2520948350429535,2.537660598754883,12.650043487548828,0.7590956091880798,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,25,0.920233428478241,0.0,0.0033290544524788857,0.25540098547935486,2.5386810302734375,12.662958145141602,0.7583332061767578,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,21,0.9282100796699524,0.0,0.0033867741003632545,0.25525152683258057,2.5332698822021484,12.594622611999512,0.7600932121276855,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
26,4,quantized_training,256,20,0.93538898229599,0.0,0.003048096550628543,0.25785136222839355,2.531386375427246,12.570921897888184,0.7602990865707397,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,21,0.9418500661849976,0.0,0.0027432867791503668,0.2582380771636963,2.5406055450439453,12.68735122680664,0.7573972940444946,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,22,0.9476650357246399,0.0,0.002554030390456319,0.2605392634868622,2.532334566116333,12.582847595214844,0.7591659426689148,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
29,5,quantized_training,256,22,0.9528985619544983,0.0,0.003758758772164583,0.2630009651184082,2.53092885017395,12.56517219543457,0.7596046328544617,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
30,5,quantized_training,256,21,0.957608699798584,0.0,0.0033828828018158674,0.26131024956703186,2.5299758911132812,12.553203582763672,0.760410487651825,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
31,5,quantized_training,256,22,0.9618477821350098,0.0,0.0034352196380496025,0.26213234663009644,2.5234973430633545,12.472139358520508,0.7620747089385986,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
32,5,quantized_training,256,23,0.965662956237793,0.0,0.003091697581112385,0.26716911792755127,2.5076756477355957,12.276362419128418,0.7651666402816772,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
33,5,quantized_training,256,23,0.9690967202186584,0.0,0.0030294626485556364,0.2662334442138672,2.510822296142578,12.315052032470703,0.7651506066322327,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
34,5,quantized_training,256,21,0.9721870422363281,0.0,0.004059282597154379,0.26656320691108704,2.512850761413574,12.340058326721191,0.7643764615058899,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
35,5,quantized_training,256,22,0.9749682545661926,0.0,0.0036533542443066835,0.26412561535835266,2.5162172317504883,12.381670951843262,0.7638468742370605,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
