training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
14,2,quantized_training,256,27,0.771232008934021,0.0004964579711668193,0.003269723616540432,0.14611300826072693,2.573042631149292,13.105639457702637,0.7458547353744507,True,1,True,False,False,0.0,1.5016328234196408e-06,0.13712915778160095,,,,0.0,1.3156215572962537e-05,1.1798899173736572,24,0,0
15,3,quantized_training,256,26,0.7941087484359741,0.0004468121624086052,0.0034074154682457447,0.14986108243465424,2.5732951164245605,13.108948707580566,0.7448251247406006,True,1,True,False,False,0.0,3.330296465264837e-07,0.1672528237104416,,,,0.0,2.2213603187992703e-06,1.3109581470489502,24,0,0
16,3,quantized_training,256,22,0.8146978616714478,0.0005629833322018385,0.0036799076478928328,0.15635934472084045,2.5648441314697266,12.99863338470459,0.7456217408180237,True,1,True,False,False,0.0,3.1017452783999033e-07,0.10509051382541656,,,,0.0,2.551699708419619e-06,0.8752181529998779,22,0,0
17,3,quantized_training,256,24,0.8332281112670898,0.0005066849989816546,0.003311916720122099,0.16220778226852417,2.5574686527252197,12.90311336517334,0.748326301574707,True,1,True,False,False,0.0,6.098624538708464e-08,0.13163267076015472,,,,0.0,4.2275229361621314e-07,1.0693614482879639,23,0,0
18,3,quantized_training,256,21,0.849905252456665,0.0004560164816211909,0.003172218566760421,0.16708076000213623,2.5499777793884277,12.806819915771484,0.7517522573471069,True,1,True,False,False,0.0,1.4108982426819239e-08,0.16120703518390656,,,,0.0,1.1489019868804462e-07,1.158881425857544,24,0,0
19,3,quantized_training,256,22,0.8649147152900696,0.0005537343095056713,0.004316664766520262,0.17263831198215485,2.5665154457092285,13.02037525177002,0.7457156777381897,True,1,True,False,False,0.0,1.802674276518701e-08,0.10905127227306366,,,,0.0,1.5115089979644836e-07,1.0160715579986572,24,0,0
20,3,quantized_training,256,23,0.8784233331680298,0.0004983608378097415,0.004979250021278858,0.18154636025428772,2.5682883262634277,13.043478965759277,0.7469008564949036,True,1,True,False,False,0.0,2.0358819075028123e-09,0.13608936965465546,,,,0.0,4.267856290596228e-09,1.104435920715332,23,0,0
21,3,quantized_training,256,25,0.8905808925628662,0.0007598536321893334,0.004481324926018715,0.1817511022090912,2.5681543350219727,13.041730880737305,0.7480505704879761,True,1,True,False,False,0.0,6.617033587730248e-10,0.047815077006816864,,,,0.0,2.6502069427891684e-09,0.3998168408870697,21,0,0
22,4,quantized_training,256,23,0.9015227556228638,0.0006838682456873357,0.004423817619681358,0.1858416199684143,2.56015682220459,12.937846183776855,0.7507259845733643,True,1,True,False,False,0.0,1.1480716377576528e-09,0.0647984966635704,,,,0.0,1.895104073668108e-09,0.48079079389572144,22,0,0
23,4,quantized_training,256,21,0.9113705158233643,0.0006154814036563039,0.004372060764580965,0.1910855770111084,2.560136079788208,12.937578201293945,0.752284824848175,True,1,True,False,False,0.0,8.993498390452714e-09,0.08518538624048233,,,,0.0,5.89532298533868e-08,0.620792031288147,22,0,0
24,4,quantized_training,256,25,0.9202333688735962,0.0006231749430298805,0.00393485464155674,0.19033639132976532,2.5652618408203125,13.004063606262207,0.7508644461631775,True,1,True,False,False,0.0,5.734462860118583e-08,0.08260378241539001,,,,0.0,4.949058620695723e-07,0.7440561056137085,23,0,0
25,4,quantized_training,256,21,0.9282100796699524,0.0005608574138022959,0.0037373004015535116,0.19278712570667267,2.563389778137207,12.979742050170898,0.7519065141677856,True,1,True,False,False,0.0,1.3348413041569529e-08,0.10598798096179962,,,,0.0,8.625649172699923e-08,0.78778076171875,23,0,0
26,4,quantized_training,256,21,0.9353890419006348,0.0005328145925886929,0.0037541952915489674,0.19460216164588928,2.553736686706543,12.855050086975098,0.7546298503875732,True,1,True,False,False,0.0,1.71497731571435e-08,0.11856923997402191,,,,0.0,1.3374864238357986e-07,0.9795960187911987,24,0,0
27,4,quantized_training,256,29,0.9418501257896423,0.0005047716549597681,0.0037694007623940706,0.19193881750106812,2.5737195014953613,13.114513397216797,0.7496422529220581,True,1,True,False,False,0.0,1.0251546456174765e-07,0.13264399766921997,,,,0.0,8.990916171569552e-07,1.0872347354888916,23,0,0
28,4,quantized_training,256,26,0.9476650953292847,0.0004542944661807269,0.003921831957995892,0.18641680479049683,2.5921621322631836,13.358624458312988,0.7448430061340332,True,1,True,False,False,0.0,5.91875135569353e-08,0.16232125461101532,,,,0.0,4.776686637342209e-07,1.2283470630645752,23,0,0
29,5,quantized_training,256,23,0.9528985023498535,0.0008200901211239398,0.003924489952623844,0.1865251213312149,2.602266788482666,13.494292259216309,0.7411826252937317,True,1,True,False,False,0.0,4.7184531837274335e-08,0.03757709637284279,,,,0.0,5.280439836496953e-07,0.29568666219711304,23,0,0
30,5,quantized_training,256,30,0.957608699798584,0.0007736134575679898,0.004185969941318035,0.18701323866844177,2.626587390899658,13.826505661010742,0.7346555590629578,True,1,True,False,False,0.0,1.891025114275635e-08,0.04525447636842728,,,,0.0,1.7372848049035383e-07,0.35600900650024414,22,0,0
31,5,quantized_training,256,26,0.9618477821350098,0.0008234665147028863,0.0037848225329071283,0.18628065288066864,2.649235725402832,14.14322566986084,0.7298988699913025,True,1,True,False,False,0.0,2.198964388355762e-08,0.03707301989197731,,,,0.0,1.9319165289743978e-07,0.3164321780204773,23,0,0
32,5,quantized_training,256,26,0.965662956237793,0.0007411198457702994,0.004304093774408102,0.18523070216178894,2.6647157669067383,14.363865852355957,0.7250226736068726,True,1,True,False,False,0.0,8.23729706667109e-09,0.05153575912117958,,,,0.0,5.565979677157884e-08,0.46379345655441284,24,0,0
33,5,quantized_training,256,25,0.9690966010093689,0.0006670078146271408,0.004188058897852898,0.18428575992584229,2.688246488571167,14.705866813659668,0.719520092010498,True,1,True,False,False,0.0,8.186845867896864e-09,0.06931935250759125,,,,0.0,5.88504498466591e-08,0.5549516081809998,24,0,0
34,5,quantized_training,256,24,0.9721869826316833,0.0006003070157021284,0.0046230205334723,0.18851342797279358,2.6845998764038086,14.652338027954102,0.7203215956687927,True,1,True,False,False,0.0,8.897099945670561e-09,0.09051606804132462,,,,0.0,6.018570530841316e-08,0.7519652247428894,23,0,0
35,5,quantized_training,256,25,0.9749682545661926,0.0005402762908488512,0.004551343619823456,0.1876308172941208,2.6921722888946533,14.763712882995605,0.7193353176116943,True,1,True,False,False,0.0,6.811346597856982e-09,0.11508260667324066,,,,0.0,5.026554106279946e-08,0.880998969078064,23,0,0
