epoch,phase,loss_rec,loss_vq
0,warmup,0.5247555715697152,
1,quantized,3.6845399737358093,0.711035396371569
2,quantized,2.9812050610780716,0.7030600564820426
3,quantized,2.562356159090996,0.7336778725896563
4,quantized,2.3686090856790543,0.7507569704736982
5,quantized,2.2464983463287354,0.7601783360753741
