stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.06283554527908564,570703872,676937728,676937728,0,0,PASS,,
subset_materialization,0.30878207413479686,676937728,730157056,754262016,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,6.784546599257737,734597120,2469904384,7193944064,0,0,PASS,,
anchor_initialization_before_warmup,0.750618894584477,2587865088,2998439936,2998439936,197583872,211812352,PASS,,
warmup_and_full_training,8.147382311988622,2998439936,3666075648,3734319104,1199736832,1260388352,PASS,,
inference,1.9925400977954268,3666202624,3667623936,3943800832,1751885312,2497708032,PASS,,
same_checkpoint_inference_stability,0.0011926009319722652,3670392832,3670392832,3670392832,386455552,2497708032,PASS,,
common_evaluation,0.058373489882797,3670392832,3671183360,3671183360,386455552,2497708032,PASS,,
metacell_aggregation,0.47462746873497963,3671183360,3671801856,3763646464,386455552,2497708032,PASS,,
