status,method,seed,realized_K,gene,protein,prespecified,pearson_r,spearman_rho,partial_pearson_r,partial_ci_low,partial_ci_high
PASS,KMeans,2,510,IL7R,CD127,False,0.566748820470727,0.7023024130797879,0.08018066213682339,0.022991489537881257,0.13923769249778067
PASS,KMeans,2,510,CD14,CD14,False,0.5888896797521841,0.30392777895841677,-0.00869753053783877,-0.09417532027272685,0.061630291086534256
PASS,KMeans,2,510,FCGR3A,CD16,False,0.4532425483368491,0.26968374827507,0.21836470816999257,0.1111222456948603,0.3064354232451212
PASS,KMeans,2,510,CD19,CD19,False,0.9235530695859795,0.6213975943578587,0.01365314955685019,-0.07358849656015896,0.09940188421756388
PASS,KMeans,2,510,CD24,CD24,False,0.5141983536509693,0.40209188901206333,0.08816196227073668,-0.0166775294881556,0.18546705463266192
PASS,KMeans,2,510,IL2RA,CD25,False,0.15385107675560392,0.2619448203812348,0.11158786980295046,0.015974920470512452,0.21556706059204125
PASS,KMeans,2,510,CD27,CD27,False,0.5972371241598216,0.6197263399960463,0.18369450264379564,0.10068564912837699,0.26851038704871344
PASS,KMeans,2,510,CD38,CD38,False,0.4641950673622138,0.5114061814578776,0.31104306142773364,0.22037805914295713,0.38494248878448983
PASS,KMeans,2,510,CD4,CD4,False,0.6959449721767551,0.6713947810566653,0.2506905032680277,0.153570579286469,0.3422129015213715
PASS,KMeans,2,510,CD40,CD40,False,0.7157958860557627,0.5592743823467564,-0.03552936315167774,-0.1322916231439173,0.056527446136368426
PASS,KMeans,2,510,NCAM1,CD56,True,0.6211704704717408,0.3687803202680027,0.2948490071066623,0.20481325034901027,0.3722107713840612
PASS,KMeans,2,510,CD80,CD80,False,0.08108816840763018,0.059441580222904904,0.02472372169863061,-0.04935152484168798,0.09430678086384572
PASS,KMeans,2,510,CD86,CD86,False,0.5588462006070566,0.4293729180642733,0.09033887125559593,0.0023677661614029005,0.1783713345658565
PASS,KMeans,2,510,CD8A,CD8a,True,0.6263976505906896,0.5573653789261509,0.24541532835792998,0.15652994728077083,0.31795197154199933
PASS,KMeans,2,510,KLRG1,KLRG1,False,0.4771147232911009,0.43508200569827066,0.17633305732444188,0.12006629218375062,0.22968980061105798
