metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,1,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
1,37,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
2,14,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
3,15,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
4,2,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
5,4,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
6,4,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
7,4,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
8,24,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
9,2,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
10,1,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
11,8,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
12,414,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
13,5,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
14,35,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
15,22,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
16,129,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
17,12,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
18,5,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
19,35,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
20,14,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
22,145,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
23,11,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
24,6,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
25,10,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
26,48,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
27,1,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
28,556,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
29,47,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
30,1,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
31,10,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
32,286,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
33,5,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
34,3,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
35,9,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
36,24,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
37,45,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
38,2,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
39,4,D5,GARQ,0,instrumented_legacy,0.02,40,39,2000
