epoch,phase,loss_rec,loss_vq
0,warmup,13.290822233472552,
1,quantized,87.77080345153809,0.6441041571753365
2,quantized,32.23358631134033,0.6243638225964138
3,quantized,28.571829795837402,0.6123425023896354
4,quantized,27.100935697555542,0.6100659114973885
5,quantized,25.679373025894165,0.5988295078277588
