training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,24,0.09999999403953552,0.0,0.0007812500116415322,0.029296875,2.5158286094665527,12.376860618591309,0.7492188215255737,True,1,True,False,False,0.0,0.04389302060008049,0.9990005493164062,,,,0.0,0.3909236192703247,10.42288875579834,36,0,0
2,1,quantized_training,256,18,0.1899999976158142,0.0,0.0023437500931322575,0.0263671875,3.0805907249450684,21.771259307861328,0.5882503986358643,True,1,True,False,False,0.0,5.302482168190181e-05,0.9990005493164062,,,,0.0,0.000492253340780735,11.243842124938965,29,0,0
3,1,quantized_training,256,17,0.2709999978542328,0.0003164062218274921,0.0028828124050050974,0.035664062947034836,3.135406970977783,22.997995376586914,0.5656300187110901,True,1,True,False,False,0.0,9.506827154837083e-06,0.28178104758262634,,,,0.0,0.00010038568871095777,2.3825252056121826,26,0,0
4,1,quantized_training,256,17,0.34389999508857727,0.0002847655850928277,0.0030664061196148396,0.05045703053474426,3.0692310333251953,21.525344848632812,0.5938413143157959,True,1,True,False,False,0.0,3.6140254451311193e-06,0.3197990655899048,,,,0.0,3.204030144843273e-05,2.49888014793396,24,0,0
5,1,quantized_training,256,20,0.4095099866390228,0.0007688671466894448,0.003075468586757779,0.06533320248126984,2.985203742980957,19.79053497314453,0.6280453205108643,True,1,True,False,False,0.0,3.3633873499638867e-06,0.04612185060977936,,,,0.0,3.1048442906467244e-05,0.39988476037979126,25,0,0
6,1,quantized_training,256,18,0.46855899691581726,0.0007176093640737236,0.002767921658232808,0.07442488521337509,2.9088926315307617,18.336483001708984,0.6567810773849487,True,1,True,False,False,0.0,1.1859215192089323e-05,0.05661747604608536,,,,0.0,8.881832764018327e-05,0.5128087997436523,24,0,0
7,1,quantized_training,256,17,0.5217031240463257,0.0006458483985625207,0.002806143369525671,0.0900292694568634,2.8319058418273926,16.977787017822266,0.6818901896476746,True,1,True,False,False,0.0,7.727188858552836e-06,0.07544181495904922,,,,0.0,6.389667396433651e-05,0.6832064390182495,24,0,0
8,2,quantized_training,256,15,0.5695327520370483,0.0005812635645270348,0.002648197114467621,0.1005575880408287,2.7573118209838867,15.757427215576172,0.7043145298957825,True,1,True,False,False,0.0,2.0625893739634193e-05,0.09768041968345642,,,,0.0,0.00017186850891448557,0.8255276083946228,24,0,0
9,2,quantized_training,256,17,0.6125794649124146,0.0005231372197158635,0.0027740024961531162,0.11120495200157166,2.708324909210205,15.004121780395508,0.718393087387085,True,1,True,False,False,0.0,9.588025932316668e-06,0.12324897199869156,,,,0.0,7.892099529271945e-05,1.0065054893493652,24,0,0
10,2,quantized_training,256,20,0.651321530342102,0.0005333322915248573,0.0025996488984674215,0.12078757584095001,2.6642510890960693,14.357193946838379,0.7294197678565979,True,1,True,False,False,0.0,5.515831162483664e-06,0.11832394450902939,,,,0.0,4.661242928705178e-05,0.8362003564834595,24,0,0
