dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D11,GARQ,2,instrumented_legacy,0.02,2000,40,38,2,0.05,52.63157894736842,1.0,5.0,13.0,52.63157894736842,61.25,170.9,193.2999999999999,324.11000000000024,360.0,81.86357175950319,1.5554078634305606,0.6847105263157894,0.02631578947368421,0.07894736842105263,0.39473684210526316,0.2631578947368421,5,27.692307692307693
