dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,2000,40,38,2,0.05,52.63157894736842,1.0,5.0,13.0,52.63157894736842,72.75,157.20000000000002,208.39999999999998,295.08000000000027,338.0,76.07621393819014,1.4454480648256127,0.6597631578947368,0.05263157894736842,0.10526315789473684,0.4473684210526316,0.2894736842105263,3,26.0
