dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,2000,40,35,5,0.125,57.142857142857146,1.0,5.5,22.0,57.142857142857146,79.0,128.80000000000004,242.39999999999975,363.3999999999997,394.0,88.31166162988858,1.54545407852305,0.6695428571428571,0.08571428571428572,0.14285714285714285,0.37142857142857144,0.14285714285714285,3,17.90909090909091
