training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0007812500116415322,0.02070312574505806,2.7201147079467773,15.182064056396484,0.7033202648162842,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,25,0.1900000125169754,0.0,0.0015234374441206455,0.036992188543081284,2.6659133434295654,14.381078720092773,0.7209293246269226,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,29,0.2709999978542328,0.0,0.0020468749571591616,0.052824217826128006,2.68042254447937,14.59125804901123,0.720289409160614,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,26,0.34390002489089966,0.0,0.002091796835884452,0.0690261721611023,2.6548149585723877,14.222354888916016,0.7281754612922668,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,22,0.4095100164413452,0.0,0.0022732422221451998,0.09063917398452759,2.610569477081299,13.606797218322754,0.7404711842536926,True,5,True,False,False,0.0,1.9315644749440253e-05,0.9990005493164062,,,,0.0,0.000172285275766626,9.329176902770996,29,0,0
6,1,quantized_training,256,11,0.4685589671134949,0.00035156248486600816,0.0038820235058665276,0.08157525211572647,2.8741912841796875,17.71109390258789,0.6692743301391602,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,8,0.5217030644416809,0.0003164062218274921,0.0034938210155814886,0.07341772317886353,2.855686664581299,17.38637351989746,0.6759178638458252,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,12,0.5695327520370483,0.0002847655850928277,0.0034452679101377726,0.08364062011241913,2.789609432220459,16.274662017822266,0.6959317326545715,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,9,0.6125794649124146,0.00025628902949392796,0.0031007409561425447,0.1073078066110611,2.6852307319641113,14.66158390045166,0.725801408290863,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,12,0.6513214707374573,0.00023066012363415211,0.0027906668838113546,0.1282176524400711,2.5932819843292236,13.373591423034668,0.7488477826118469,True,5,True,False,False,0.0,4.918638296658173e-06,0.39707088470458984,,,,0.0,4.3342497519915923e-05,3.1522841453552246,25,0,0
