epoch,phase,loss_rec,loss_vq
0,warmup,12.093258939683437,
1,quantized,81.76237473636866,0.6950123139790126
2,quantized,18.690742902457714,0.6317907316344125
3,quantized,15.011366657912731,0.6425322209085736
4,quantized,14.6033336520195,0.6532913446426392
5,quantized,13.980209685862064,0.6625308224133083
