training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,23,0.10000000149011612,0.0,0.0003906250058207661,0.01835937611758709,2.6416540145874023,14.03640079498291,0.736132800579071,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,24,0.1899999976158142,0.0,0.0007421874906867743,0.035273436456918716,2.659132480621338,14.283892631530762,0.7311472296714783,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,20,0.2709999978542328,0.0,0.001019531162455678,0.045808594673871994,2.690558433532715,14.73990535736084,0.7227585911750793,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,20,0.34389999508857727,0.0,0.0009917968418449163,0.057243362069129944,2.670088768005371,14.441251754760742,0.7286390662193298,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,20,0.4095100164413452,0.0,0.0013507811818271875,0.06714402884244919,2.659285068511963,14.286072731018066,0.7314879894256592,True,5,True,False,False,0.0,0.0032743860501796007,0.9990005493164062,,,,0.0,0.02935163490474224,10.049299240112305,25,0,0
6,1,quantized_training,256,17,0.46855899691581726,0.0,0.0054687499068677425,0.06042962521314621,3.044694423675537,21.003612518310547,0.6075947880744934,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,18,0.5217031240463257,0.0,0.007809000555425882,0.05438666045665741,3.126462936401367,22.793216705322266,0.5713796615600586,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,15,0.5695327520370483,0.0,0.007313464302569628,0.059636715799570084,3.124396324157715,22.74616050720215,0.5714845061302185,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,16,0.6125794649124146,0.0002847655850928277,0.006582117639482021,0.08179804682731628,3.0730085372924805,21.606809616088867,0.5957763195037842,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,15,0.651321530342102,0.00025628902949392796,0.005923905875533819,0.09588386863470078,3.024679660797119,20.5874080657959,0.6153798699378967,True,5,True,False,False,0.0,3.3583462989434775e-15,0.35838186740875244,,,,0.0,0.0,4.484736442565918,17,0,0
