training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0007812500116415322,0.02070312574505806,2.7201147079467773,15.182064056396484,0.7033202648162842,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,25,0.1900000125169754,0.0,0.0015234374441206455,0.036992188543081284,2.6659133434295654,14.381078720092773,0.7209293246269226,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,29,0.2709999978542328,0.0,0.0020468749571591616,0.052824217826128006,2.68042254447937,14.59125804901123,0.720289409160614,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,26,0.34390002489089966,0.0,0.002091796835884452,0.0690261721611023,2.6548149585723877,14.222354888916016,0.7281754612922668,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,22,0.4095100164413452,0.0,0.0022732422221451998,0.09063917398452759,2.610569477081299,13.606797218322754,0.7404711842536926,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,25,0.4685589671134949,0.0,0.0024365431163460016,0.11009087413549423,2.5952115058898926,13.399421691894531,0.7441105842590332,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,19,0.5217030644416809,0.0,0.0030241836793720722,0.12642553448677063,2.555481433868408,12.877497673034668,0.7547748684883118,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,23,0.5695327520370483,0.0,0.0031123904045671225,0.14542360603809357,2.5344502925872803,12.609498023986816,0.7591008543968201,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,23,0.6125794649124146,0.0,0.003014245070517063,0.15822498500347137,2.5222902297973633,12.457094192504883,0.7619162797927856,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,22,0.651321530342102,0.0,0.003073787782341242,0.16701185703277588,2.499980926513672,12.182262420654297,0.7673819661140442,True,10,True,False,False,0.0,3.999693944933824e-06,0.9990005493164062,,,,0.0,3.60868543793913e-05,9.094398498535156,25,0,0
11,2,quantized_training,256,11,0.6861893534660339,0.0,0.004689691588282585,0.1503106653690338,2.756826400756836,15.74977970123291,0.6997379660606384,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,10,0.7175703644752502,0.0,0.004220722243189812,0.1352795958518982,2.8127009868621826,16.654842376708984,0.6892442107200623,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,12,0.7458133101463318,0.0,0.004189274739474058,0.12175163626670837,2.805924415588379,16.542360305786133,0.692351758480072,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,12,0.771232008934021,0.0003347856691107154,0.0037703472189605236,0.1457851529121399,2.77317476272583,16.009380340576172,0.700458824634552,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,12,0.7941087484359741,0.00030130709637887776,0.0037839375436306,0.1714410036802292,2.7267088890075684,15.28250789642334,0.7123495936393738,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
16,3,quantized_training,256,13,0.8146979212760925,0.00027117636636830866,0.0034055437427014112,0.1953125298023224,2.6697800159454346,14.436793327331543,0.7260884642601013,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,12,0.8332280516624451,0.00024405872682109475,0.0030649893451482058,0.2128906399011612,2.622720718383789,13.77314567565918,0.7367373108863831,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,11,0.849905252456665,0.00021965285122860223,0.002758490387350321,0.2314453274011612,2.5669965744018555,13.026640892028809,0.7494573593139648,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,16,0.8649147152900696,0.00019768756465055048,0.0024826412554830313,0.23955078423023224,2.5315237045288086,12.572649002075195,0.7588292360305786,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,11,0.8784232139587402,0.00017791880236472934,0.0022343769669532776,0.2534863352775574,2.478564977645874,11.924140930175781,0.7708086371421814,True,10,True,False,False,0.0,0.00010251581988995895,0.4903307259082794,,,,0.0,0.0009248987189494073,4.339252471923828,25,0,0
21,3,quantized_training,256,13,0.8905808925628662,0.0002814713807310909,0.00240156427025795,0.2629033327102661,2.4866275787353516,12.020668983459473,0.7665536999702454,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,14,0.9015228152275085,0.0003565470105968416,0.003160730004310608,0.262784868478775,2.4981727600097656,12.160253524780273,0.7638314962387085,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,13,0.9113705158233643,0.0003208923153579235,0.002844656817615032,0.26463136076927185,2.4846839904785156,11.99732780456543,0.7662782073020935,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,15,0.9202333688735962,0.000288803072180599,0.0025601910892874002,0.26707446575164795,2.467825174331665,11.79676342010498,0.7703713178634644,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,12,0.9282100200653076,0.000259922759141773,0.002343380358070135,0.26966390013694763,2.454562187194824,11.641335487365723,0.7735894918441772,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
26,4,quantized_training,256,13,0.9353890419006348,0.0002339304774068296,0.0021090423688292503,0.26613500714302063,2.4439358711242676,11.51828670501709,0.7778674960136414,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,14,0.9418500661849976,0.00021053742966614664,0.0023522053379565477,0.2762402594089508,2.415426731109619,11.194546699523926,0.783711850643158,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,14,0.9476650953292847,0.0001894836750579998,0.0023367111571133137,0.2751787304878235,2.4016261100769043,11.041115760803223,0.7879144549369812,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
29,5,quantized_training,256,13,0.9528985023498535,0.0001705353060970083,0.0021030399948358536,0.2757858335971832,2.3878989219665527,10.890588760375977,0.7917336821556091,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
30,5,quantized_training,256,13,0.9576086401939392,0.0001534817711217329,0.0018927359487861395,0.2778947353363037,2.371490478515625,10.713348388671875,0.7956060767173767,True,10,True,False,False,0.0,1.1261935469519813e-05,0.5406803488731384,,,,0.0,0.00010310023208148777,4.2876811027526855,25,0,0
31,5,quantized_training,256,16,0.9618477821350098,0.00040212846943177283,0.0025634432677179575,0.2805740237236023,2.3943023681640625,10.960548400878906,0.7896305918693542,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
32,5,quantized_training,256,15,0.9656630754470825,0.0003619156195782125,0.00230709882453084,0.2790791392326355,2.3971362113952637,10.991653442382812,0.7905387282371521,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
33,5,quantized_training,256,18,0.9690966606140137,0.00032572404597885907,0.0020763888023793697,0.2824212312698364,2.393608570098877,10.952947616577148,0.790817379951477,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
34,5,quantized_training,256,14,0.9721869230270386,0.00029315162100829184,0.0018687498522922397,0.2803509533405304,2.38136887550354,10.819704055786133,0.7935144305229187,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
35,5,quantized_training,256,15,0.9749682545661926,0.00026383643853478134,0.001697811298072338,0.2745814621448517,2.383467674255371,10.842435836791992,0.7924454212188721,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
