dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.672596454620361,5.671278476715088,5.6923823595047,29.34182357788086,0.9169319868087769,58.68364715576172,13.594834327697754,False,1.0,0.516396750984707
D5,0,RNA+ADT,ADT,32,5.706045150756836,5.704875946044922,5.725564455986023,21.00882911682129,0.6565259099006653,42.01765823364258,12.731501579284668,False,1.0,0.48360324901529295
