training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,24,0.09999999403953552,0.0,0.0007812500116415322,0.029296875,2.5158286094665527,12.376860618591309,0.7492188215255737,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,24,0.1900000125169754,0.0,0.0014062499394640326,0.0537109375,2.5047338008880615,12.240300178527832,0.7569388151168823,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,26,0.2709999978542328,0.0,0.0020468749571591616,0.07490234076976776,2.5394363403320312,12.672526359558105,0.7490018010139465,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,22,0.34389999508857727,0.0,0.0022218748927116394,0.09631835669279099,2.480905055999756,11.95207691192627,0.7656686305999756,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,23,0.4095100164413452,0.0,0.0024001561105251312,0.10543651878833771,2.482537269592285,11.971600532531738,0.7668363451957703,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,20,0.4685589671134949,0.0,0.002160140546038747,0.1175491139292717,2.4607338905334473,11.713404655456543,0.7718092203140259,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,27,0.5217030048370361,0.0,0.0026266013737767935,0.1347004473209381,2.463775396347046,11.749085426330566,0.7704289555549622,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,24,0.5695327520370483,0.0,0.0030649290420114994,0.1391991525888443,2.463712692260742,11.7483491897583,0.7701671719551086,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,25,0.6125794649124146,0.0,0.0027584361378103495,0.1545761078596115,2.4612910747528076,11.719932556152344,0.770642876625061,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,22,0.6513214707374573,0.0,0.0032638423144817352,0.16138412058353424,2.461625576019287,11.723855018615723,0.7716652750968933,True,10,True,False,False,0.0,4.0366981579609273e-07,0.9990005493164062,,,,0.0,3.81678501071292e-06,9.035185813903809,23,0,0
