dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D5,GARQ,4,diagnostic_variant_rare_subsampling,0.02,2000,40,37,3,0.075,54.054054054054056,1.0,5.0,13.0,54.054054054054056,31.0,178.99999999999991,239.59999999999962,383.6000000000001,425.0,96.60858770947445,1.7872588726252772,0.7238108108108108,0.05405405405405406,0.10810810810810811,0.2702702702702703,0.1891891891891892,7,32.69230769230769
