,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.236551871815586,4.601495050525725,1.4324189169637274,0.17650899872131243,-0.253471494908678,-0.35440897575803254,-0.07590582651267391,-0.1451081371778935,-0.0492892791117607,-0.05110724700687058,0.11584797283407453,-0.059328448774527025,0.2513653604596568,0.08260547630186432,0.013114468338725599
1,-2.132265075055709,-0.5061184398125688,0.8650128135968432,-1.247390399735492,1.2460654648167806,1.752225079838114,0.24078848891466603,0.17972964443581899,0.010534332921560044,0.5269951071429385,-0.4786817942271935,0.06133263975535469,0.05099004332022916,0.05916781421869393,0.20031171536351786
10,0.16360700587592636,-0.19414041192744516,-5.181849390659392,0.48235593845148106,1.993536361396809,-0.6482911744410004,-0.41064612325959626,-0.5654038664330074,-0.2470995920947951,-0.5142234409739823,1.0321236159948608,-0.030188780376320935,0.12919045315407932,0.4279331649832793,-1.23968676610161
101,-1.954538574689211,-1.3730647916285137,2.3782347774553867,0.1733735900353322,-0.164703256369065,-1.3814143182437708,-0.1719042229497175,-0.20612262934965325,0.07979474057462811,0.06433409449859656,-0.006674926256479144,-0.02072742080908931,0.015314042219381523,0.11337009847587629,0.318123196004615
102,-1.9672101166359306,-1.0990703130558284,1.1538066528172926,-0.43159755162508,0.22118212980627114,-0.27459123577890976,-0.07670059166996678,0.025938303207613367,-0.0830909173140229,-1.8223708552779447,0.0755823043694935,0.02821257543773839,0.013070564019356919,0.03470144639489544,0.15868814443089047
103,-1.239905128507639,-0.5132535349138128,-2.8939904379857273,-0.523352618745089,-1.7871493484564207,2.0677716760126392,0.2629426361603537,0.14204665311272882,0.2572092391354612,-1.4728058773420754,0.04834822171757814,-0.07096747392352001,-0.0042171568254606075,-0.12177181555382977,0.6740779217853456
104,0.6177529090722457,-0.07035366106659484,-6.7191055116293885,0.8662076287766559,4.486598879537619,-1.312311042109449,-0.5024055064588412,0.36930163291270973,0.0750820044448059,-0.2664844135267073,0.2145129833375953,-0.14341945303768527,-5.07547180161633e-06,0.2187195528919823,0.7060093355571093
105,-1.9934530574297047,-0.8413027094974097,0.7854436114528293,-1.1752993252385182,1.1209738025321814,1.1320376791317903,0.3528618647182583,0.17518776810785264,-0.14762472017178196,-1.7643190649735334,0.33348619810047686,-0.01844240794701161,0.08700682704989705,0.18124107300306996,-0.1544482119819879
106,0.22702792473147748,0.1360589592461617,-6.37368966188507,0.05470674348643025,4.784673619749898,-0.2847029654042767,-0.48917919198633253,-0.19591089582176913,-0.10517803905384947,-0.14935850155022506,0.6180603405187494,-0.033260713539685675,-0.024515352632795275,0.3049203016361922,0.6014274824148709
107,-1.5006273950245643,-0.8073785901519149,-1.9499771002050932,-0.8003642540043538,-1.2710646828619157,2.032912668194186,0.39259661881258645,0.1309010012560319,-0.024149906338131015,-2.345508082175049,-0.184915060122385,-0.07069155715391545,-0.10050592071635085,-0.031943492163205654,0.12024026561417633
108,1.1377610189217502,4.805187667958174,1.0851286431853993,-0.4304825940662144,0.7414312437668871,0.8829886395389229,0.012936235488714943,-0.0927107893983327,-0.13348071079763743,-0.42014834941242823,0.010214650231370932,0.08525490426868537,-0.38096555576078517,0.05919052971521096,-0.27280699715143936
109,-2.302060676355131,-0.7851790816842809,1.2293831966285858,-0.9536882764200945,0.5078678745064541,0.9692869385340322,0.059317759170712976,0.14472347287778947,0.027126325853478763,0.39802018924717225,-0.19838877912325673,0.01599220682281044,0.0373633835709222,0.01607198965327714,0.32801466676867536
11,-1.2185077773887105,-0.27324769074063415,-3.6932353040416817,-0.8667374493025339,-1.6613868562742022,2.815244772886522,0.3952828706811028,0.2138219631254265,0.15060456597480243,-1.0500603015269845,-0.2904373185901395,-0.14181266413251123,0.033378862206943034,-0.04252288247690418,0.3121676312381497
110,0.6775362690660575,-0.16180374409434475,-6.847352838417182,0.8240552304061152,4.3442928737473645,-1.5123670582161663,-0.47365886930381246,0.258109738784125,-0.1898286148571139,-0.38320004275003167,0.18888136253374185,-0.1779920056697141,-0.06391604333504668,0.17446285635103867,0.679154401182502
111,1.32771767836813,4.136904278931472,1.9236783131218098,1.038442338474735,-0.56808820574208,-0.7135946959112424,-0.1420478609077621,0.1048247544104627,0.09459551987842255,-0.02069695181148483,-0.06080508050308186,-0.11322817650659707,0.20072075060352645,-0.13835643621533472,-0.008252955348075372
112,-1.9124553019647097,-1.2094265605769776,0.5680331008067626,-0.07677384470049445,-0.8393517900091347,-0.381424582156785,0.0413123092084693,-0.018945642126508688,0.04824938464974196,-1.255066230686123,-0.024887233349902633,0.0131163100573302,-0.04939138078425822,0.02662675660304543,0.385947485322839
113,-1.980816019577808,-1.310373395036933,2.783538092355157,0.146180116997604,0.3195035036871332,-1.3169993005690843,-0.1933956703655212,-0.23890413523473988,-0.08826207891301319,0.08124757827586636,-0.0224863316587391,-0.007799727685044746,0.03928101388880539,-0.00828559066569229,0.02315090498002734
115,-1.7623918680385078,-0.4838092178174872,-0.9988281519029367,-1.1147786725699163,-3.8124010316969927e-06,1.681357188971178,0.2472339283488564,0.3350754191566437,-0.14611665559262021,-1.5434590639341759,-0.05106199212034537,-0.04531009915124606,0.017520442146166843,0.042262531850900245,0.19387014239613087
116,5.002246985857352,-2.453964480040304,1.6565381634972025,0.5431652394579726,0.20348648629914384,-1.1874450994955552,-0.06344055084954336,0.040912872609998256,-0.2131091180696615,-0.4533945983426741,-0.8599341117616435,-0.11467975025929474,-0.04175386826413951,-0.06749986771693872,0.130911006047934
117,5.35255655771479,-2.0996828550025746,0.28449976910592634,-1.270223439388897,0.7586796384086357,0.5755043586671069,0.1367690623284454,0.17659330082952274,-0.008281447018634478,-0.07503765122219931,-2.113082745514558,0.06727259000667127,-0.01635453921956818,0.004229625098481872,0.46645576728937554
118,-2.1363096873992147,-0.5670687243680231,-0.48786856686737445,-1.2812913698405208,0.13303331314167513,2.1862971733401095,0.28455796350524903,0.2597280276993854,0.10806028653003626,-0.5751608060210825,-0.40986362062309994,-0.12106476371961379,0.017036957727419377,0.04049692904225225,0.3057040926090822
119,0.4125665213512066,-0.35089649036539994,-5.604773436581174,1.6107444643628652,-2.845745880358431,-0.9736616150401898,-0.3697597974554398,-0.06472889704254131,-0.011372703307941094,1.7329091859788117,0.10469568835081218,-0.038073342838392844,-0.004614657646906832,0.035464931062048226,0.15045910564035575
12,-1.11354070286724,-0.3699606010933384,-3.392861006367592,-0.5620051074400725,-1.8918642821613842,2.2696359071477725,0.16201983159590688,0.01905683597884057,0.2751364430785969,-0.8977995565829835,-0.05747442899602459,0.07518747309020699,-0.06664693020554388,-0.03454096064474678,0.8254721699849656
120,5.564992832391646,-2.7161119307118193,1.5915767896897104,0.10464156275858644,-0.329941364630181,-0.4945927864609249,-0.1505383827934657,-0.05138184451188721,0.02398205892868443,0.09307458084312072,0.10566212951163804,0.05392771035170414,0.1166804125277832,-0.03359079784884569,-0.051617869855195946
121,-1.9165256450471886,-0.398979764088323,0.37971060565933434,-0.39062398821501415,0.48149632962723377,1.2502000214734608,0.5584582767831424,0.17247524302009373,0.1498246772407581,2.1087739877903307,-0.5094648516242806,-0.08276238508647828,-0.15030989778521192,-0.19484610135262206,-0.7024649953297653
