epoch,phase,loss_rec,loss_vq
0,warmup,0.5197347381285259,
1,quantized,3.6207448840141296,0.6860311542238507
2,quantized,2.946920245885849,0.6473557693617684
3,quantized,2.5622950345277786,0.665235195841108
4,quantized,2.332139700651169,0.6848229254995074
5,quantized,2.204169437289238,0.6999382206371852
