dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.6703972816467285,5.670815467834473,5.682363033294678,29.595020294189453,0.9248443841934204,59.190040588378906,14.723424911499023,False,0.48060595344308144
D5,0,RNA+ADT,ADT,32,5.708942413330078,5.708629608154297,5.731544160842896,16.63441276550293,0.5198253989219666,33.26882553100586,15.911703109741211,False,0.5193940465569186
