dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,106.5,180.75,193.0,0.0,0.0,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD4 memory,0.084,Intermediate,168,0.32697547683923706,0.7142857142857143,0.4485981308411215,4,0.4558595998848589,0.32697547683923706,29.0,168.5,193.0,0.0,0.7142857142857143,1,0.09090909090909091,1,0.09090909090909091
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD4 naive I,0.0735,Intermediate,147,0.5253456221198156,0.7755102040816326,0.6263736263736264,3,0.5064414997870885,0.5253456221198156,45.0,175.84999999999997,193.0,0.0,0.7755102040816326,2,0.25,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD4 naive II,0.0165,Intermediate,33,0.0,0.0,0.0,0,,,61.0,178.29999999999995,193.0,0.0,0.0,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD56bright CD16dim NK,0.019,Intermediate,38,0.42857142857142855,0.07894736842105263,0.13333333333333333,1,0.42857142857142855,0.42857142857142855,63.5,199.74999999999994,240.0,0.0,0.07894736842105263,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD56dim CD16bright NK,0.217,Common,434,0.7995910020449898,0.9009216589861752,0.847237269772481,10,0.7093587301587302,0.7995910020449898,16.5,153.75,240.0,0.08064516129032258,0.9009216589861752,6,0.375,6,0.375
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD8 effector,0.0565,Intermediate,113,0.344,0.3805309734513274,0.361344537815126,3,0.4213060840967818,0.344,44.0,207.09999999999994,240.0,0.0,0.3805309734513274,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD8 memory,0.0365,Intermediate,73,0.0,0.0,0.0,0,,,70.0,173.39999999999998,193.0,0.0,0.0,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,CD8 naive,0.032,Intermediate,64,0.5,0.125,0.2,3,0.537037037037037,0.5,26.5,170.94999999999993,193.0,0.0,0.125,1,0.1,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,Classical monocytes,0.0855,Intermediate,171,0.4465753424657534,0.9532163742690059,0.6082089552238805,4,0.5396910573379358,0.4465753424657534,49.0,228.99999999999997,263.0,0.0,0.9532163742690059,2,0.4,1,0.2
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,Erythroid ,0.004,Rare,8,0.375,0.375,0.375,1,0.375,0.375,9.0,9.0,9.0,0.0,0.375,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,MAIT-NKT cells,0.0445,Intermediate,89,0.9333333333333333,0.3146067415730337,0.47058823529411764,2,0.9642857142857143,0.9333333333333333,70.0,234.99999999999997,263.0,0.02247191011235955,0.3146067415730337,2,0.2222222222222222,2,0.2222222222222222
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,Memory B,0.0235,Intermediate,47,0.35714285714285715,0.10638297872340426,0.16393442622950818,1,0.35714285714285715,0.35714285714285715,87.0,244.09999999999997,263.0,0.0,0.10638297872340426,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,NK-T doublets,0.02,Intermediate,40,0.0,0.0,0.0,0,,,44.0,201.59999999999997,240.0,0.0,0.0,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,NK-monocyte doublets,0.011,Intermediate,22,0.0,0.0,0.0,0,,,178.0,254.5,263.0,0.0,0.0,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,Naive B,0.053,Intermediate,106,0.7226277372262774,0.9339622641509434,0.8148148148148148,1,0.7226277372262774,0.7226277372262774,37.0,126.99999999999999,137.0,0.0,0.9339622641509434,1,0.3333333333333333,1,0.3333333333333333
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,Neutrophils,0.033,Intermediate,66,0.0,0.0,0.0,0,,,71.0,237.49999999999994,263.0,0.0,0.0,0,0.0,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,Non classical monocytes,0.053,Intermediate,106,0.5714285714285714,0.2641509433962264,0.3612903225806452,1,0.5714285714285714,0.5714285714285714,43.0,220.5,263.0,0.0,0.2641509433962264,1,0.16666666666666666,0,0.0
D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,Plasma cells,0.003,Rare,6,0.0,0.0,0.0,0,,,29.5,36.25,37.0,0.0,0.0,0,0.0,0,0.0
