training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,33,0.10000000149011612,0.0,0.0011718750465661287,0.01992187462747097,2.8947665691375732,18.079280853271484,0.6494141221046448,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,31,0.1899999976158142,0.0,0.0014453125186264515,0.04449218511581421,2.8410115242004395,17.133087158203125,0.6668585538864136,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,25,0.2709999978542328,0.0,0.0017656250856816769,0.06465233862400055,2.788071632385254,16.24965476989746,0.6855273246765137,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,25,0.3438999652862549,0.0,0.0018035153625532985,0.0874839797616005,2.7473325729370117,15.60096263885498,0.6980704069137573,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,27,0.4095099866390228,0.0,0.0020152342040091753,0.0982668325304985,2.7514772415161133,15.665756225585938,0.6993067264556885,True,5,True,False,False,0.0,7.771936361677945e-05,0.9990005493164062,,,,0.0,0.0007457017200067639,9.226180076599121,24,0,0
6,1,quantized_training,256,20,0.4685589671134949,0.0005470663891173899,0.0026115584187209606,0.08883077651262283,2.8583364486694336,17.43250274658203,0.6708211302757263,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,20,0.5217031240463257,0.0004923597443848848,0.0033031641505658627,0.0993359386920929,2.785935878753662,16.21498680114746,0.6916331052780151,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,15,0.5695327520370483,0.000443123746663332,0.0029728475492447615,0.1429179608821869,2.6659979820251465,14.382295608520508,0.7215996980667114,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,16,0.6125794649124146,0.0005044536665081978,0.0028601260855793953,0.17823554575443268,2.5604186058044434,12.94123363494873,0.7440208196640015,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,15,0.651321530342102,0.0004540082882158458,0.002574113430455327,0.2147088646888733,2.4488344192504883,11.574848175048828,0.7659668326377869,True,5,True,False,False,0.0,1.605845318408683e-05,0.16250714659690857,,,,0.0,0.0001211789931403473,1.5060365200042725,24,0,0
11,2,quantized_training,256,15,0.6861893534660339,0.00040860744775272906,0.0025256313383579254,0.24870672821998596,2.3494069576263428,10.479352951049805,0.7837304472923279,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,17,0.7175703048706055,0.0005327030667103827,0.0023522900883108377,0.2769610583782196,2.2821004390716553,9.797237396240234,0.7926806211471558,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,15,0.7458133101463318,0.00047943275421857834,0.002179823350161314,0.30121806263923645,2.208775043487549,9.104557037353516,0.8058174252510071,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,15,0.771232008934021,0.00043148946133442223,0.0022959799971431494,0.325002521276474,2.135570764541626,8.461874961853027,0.8175444006919861,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,17,0.7941087484359741,0.0003883405006490648,0.0022679618559777737,0.3417209982872009,2.093668222427368,8.11462688446045,0.8233359456062317,True,5,True,False,False,0.0,2.9132312192814425e-05,0.21132414042949677,,,,0.0,0.00024172595294658095,1.8835772275924683,27,0,0
16,3,quantized_training,256,15,0.8146978616714478,0.0003495064447633922,0.0022961224894970655,0.3637988865375519,2.038856029510498,7.681816577911377,0.8290744423866272,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,23,0.8332280516624451,0.0005691615515388548,0.003087831661105156,0.3758564889431,2.0330893993377686,7.637645721435547,0.8287351727485657,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,18,0.849905252456665,0.0005122454022057354,0.0029578625690191984,0.39334896206855774,1.9964045286178589,7.362536430358887,0.8328732252120972,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,23,0.8649147152900696,0.0004610208561643958,0.00268373335711658,0.4028421938419342,2.004026412963867,7.418867588043213,0.8289479613304138,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,24,0.8784232139587402,0.00041491875890642405,0.0031771184876561165,0.40826109051704407,2.0192553997039795,7.532714366912842,0.8257895112037659,True,5,True,False,False,0.0,1.6449995143830165e-07,0.1900106817483902,,,,0.0,1.374134853904252e-06,1.6823135614395142,24,0,0
21,3,quantized_training,256,19,0.890580952167511,0.0006018308340571821,0.003904980141669512,0.4174349904060364,2.0394206047058105,7.686154365539551,0.8184384107589722,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,21,0.9015227556228638,0.0005789880524389446,0.0035144819412380457,0.42959773540496826,2.0528807640075684,7.790310859680176,0.8147561550140381,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,22,0.9113704562187195,0.0006861091824248433,0.004709566477686167,0.43546608090400696,2.077859878540039,7.987356662750244,0.8095616102218628,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,22,0.920233428478241,0.0006174982408992946,0.004686352331191301,0.438403844833374,2.0956835746765137,8.130996704101562,0.8065963387489319,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,25,0.9282100200653076,0.0005777830956503749,0.004947561305016279,0.44026654958724976,2.1207971572875977,8.33778190612793,0.8016360402107239,True,5,True,False,False,0.0,5.814105308310502e-10,0.09904981404542923,,,,0.0,5.238689482212067e-10,0.7950954437255859,21,0,0
26,4,quantized_training,256,20,0.93538898229599,0.0005559728597290814,0.004784526769071817,0.44545862078666687,2.1190695762634277,8.323390007019043,0.8005173206329346,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,24,0.9418501257896423,0.0005504976725205779,0.004991934169083834,0.4493502676486969,2.1238932609558105,8.363636016845703,0.79839688539505,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,21,0.9476649761199951,0.0004954478936269879,0.004605224821716547,0.4501183331012726,2.136812686920166,8.472391128540039,0.7979140877723694,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
29,5,quantized_training,256,23,0.9528985023498535,0.0005072500207461417,0.004925952292978764,0.45002835988998413,2.1482620239257812,8.569951057434082,0.7971824407577515,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
30,5,quantized_training,256,24,0.9576086401939392,0.0004565250128507614,0.004571052268147469,0.4472130239009857,2.175006151199341,8.802239418029785,0.7930774688720703,True,5,True,False,False,0.0,1.1433388458215177e-08,0.16087941825389862,,,,0.0,8.698772546722466e-08,1.4460809230804443,22,0,0
31,5,quantized_training,256,27,0.9618477821350098,0.0006775877554900944,0.004504913464188576,0.45249173045158386,2.181032180786133,8.85544204711914,0.790880560874939,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
32,5,quantized_training,256,21,0.9656630158424377,0.0006098289741203189,0.004054422024637461,0.4478675425052643,2.201417922973633,9.037819862365723,0.7890022993087769,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
33,5,quantized_training,256,24,0.9690967202186584,0.0006139519391581416,0.004430229775607586,0.45073702931404114,2.2020084857940674,9.043158531188965,0.7885584235191345,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
34,5,quantized_training,256,25,0.9721869826316833,0.0005525567103177309,0.004846333060413599,0.45449143648147583,2.201083183288574,9.034793853759766,0.7880637049674988,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
35,5,quantized_training,256,24,0.9749683141708374,0.00049730105092749,0.004752324894070625,0.4547453820705414,2.201920747756958,9.042365074157715,0.7892587780952454,True,5,True,False,False,0.0,1.3847806235034454e-09,0.13666749000549316,,,,0.0,5.684120285565086e-09,1.0866752862930298,21,0,0
