dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D17,0,RNA+ATAC,RNA,32,5.670975685119629,5.673365592956543,5.691906380653381,29.076147079467773,0.9086295962333679,58.15229415893555,12.652517318725586,False,0.5741175368890923
D17,0,RNA+ATAC,ATAC,32,5.665530681610107,5.665703773498535,5.682344055175781,27.936790466308594,0.8730247020721436,55.87358093261719,9.385683059692383,False,0.4258824631109077
