dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.678205966949463,5.677332878112793,5.702412009239197,29.61351203918457,0.9254222512245178,59.22702407836914,9.172354698181152,False,0.3683567727297343
D11,0,RNA+ATAC,ATAC,32,5.667240142822266,5.665709018707275,5.682097625732422,22.242137908935547,0.6950668096542358,44.484275817871094,15.728381156921387,False,0.6316432272702657
