epoch,phase,loss_rec,loss_vq
0,warmup,0.3075997733644077,
1,quantized,2.160357803106308,0.7610422032220023
2,quantized,1.5771106034517288,0.6752634729657855
3,quantized,1.2949562072753906,0.6702857698713031
4,quantized,1.130244292318821,0.6764024155480521
5,quantized,1.0348327308893204,0.6866270218576703
