stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.07343740807846189,570552320,676757504,676757504,0,0,PASS,,
subset_materialization,1.2656165277585387,676757504,702054400,877969408,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.9034607326611876,707309568,923201536,1417748480,0,0,PASS,,
anchor_initialization_before_warmup,0.25854403292760253,943886336,1045889024,1045889024,57718784,62914560,PASS,,
warmup_and_full_training,4.652801552787423,1045925888,1585233920,1585291264,221897216,255852544,PASS,,
inference,1.039791015908122,1585307648,1586683904,1598132224,226457600,297795584,PASS,,
same_checkpoint_inference_stability,0.0013306979089975357,1590140928,1590140928,1590140928,130188288,297795584,PASS,,
common_evaluation,0.09609600808471441,1590140928,1590898688,1590898688,130188288,297795584,PASS,,
metacell_aggregation,0.08967652777209878,1590898688,1606627328,1606627328,130188288,297795584,PASS,,
