dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.670645713806152,5.671509742736816,5.687434363365173,29.75323486328125,0.9297885894775391,59.5064697265625,9.404943466186523,False,0.2971127532552469
D11,0,RNA+ATAC,ATAC,32,5.679109573364258,5.682196617126465,5.6884771347045895,11.830774307250977,0.369711697101593,23.661548614501953,22.249515533447266,False,0.7028872467447531
