training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,30,0.10000000894069672,0.0,0.0007812500116415322,0.02226562611758709,2.7429633140563965,15.53294563293457,0.7023437023162842,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,24,0.1900000125169754,0.0,0.0011718750465661287,0.043867189437150955,2.6615536212921143,14.318517684936523,0.7262952923774719,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,27,0.2709999978542328,0.0,0.0017265623901039362,0.06838671863079071,2.6212525367736816,13.752939224243164,0.7338293790817261,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,26,0.3438999652862549,0.0,0.0019445311045274138,0.0881105437874794,2.6024041175842285,13.496145248413086,0.7403317093849182,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,22,0.4095099866390228,0.0,0.002096132840961218,0.10586198419332504,2.5728397369384766,13.102980613708496,0.7482869625091553,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,25,0.4685589671134949,0.0,0.0019294803496450186,0.12301015853881836,2.5714783668518066,13.08515453338623,0.7481245994567871,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,21,0.5217030644416809,0.0,0.0019937818869948387,0.14000602066516876,2.5448391437530518,12.741178512573242,0.7544669508934021,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,21,0.5695327520370483,0.0,0.0019060244085267186,0.15491166710853577,2.52663254737854,12.511303901672363,0.7592832446098328,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,21,0.6125794649124146,0.0,0.002100960351526737,0.1624673753976822,2.5039093494415283,12.230212211608887,0.7657292485237122,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,26,0.651321530342102,0.0,0.0029014786705374718,0.1677050143480301,2.525269031524658,12.494256019592285,0.7603183388710022,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
