training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,27,0.10000000894069672,0.0,0.0007812500116415322,0.02812500111758709,2.6024575233459473,13.496865272521973,0.7312500476837158,True,1,True,False,False,0.0,0.009200477041304111,0.9990005493164062,,,,0.0,0.09267689287662506,10.210485458374023,35,0,0
2,1,quantized_training,256,20,0.1900000125169754,0.00035156248486600816,0.0023437500931322575,0.025312500074505806,3.186613082885742,24.2063045501709,0.5411903858184814,True,1,True,False,False,1.1210387714598537e-44,8.473342313664034e-05,0.24481558799743652,,,,0.0,0.0006502448231913149,2.1116039752960205,27,0,0
3,1,quantized_training,256,21,0.2709999978542328,0.0003164062218274921,0.004113281611353159,0.036250002682209015,3.141439199447632,23.137142181396484,0.5600128173828125,True,1,True,False,False,0.0,3.4287005235000834e-08,0.28178104758262634,,,,0.0,5.432112288872304e-07,2.745199203491211,23,0,0
4,1,quantized_training,256,25,0.34389999508857727,0.0002847655850928277,0.006601562723517418,0.050203125923871994,3.1274852752685547,22.816530227661133,0.5596217513084412,True,1,True,False,False,0.0,1.5173748217113536e-13,0.3197990655899048,,,,0.0,0.0,2.5482864379882812,19,0,0
5,1,quantized_training,256,25,0.4095099866390228,0.0007688671466894448,0.007432382553815842,0.061198439449071884,3.107949733734131,22.3751220703125,0.5637941956520081,True,1,True,False,False,0.0,6.691367837423357e-14,0.04612185060977936,,,,0.0,0.0,0.4678060710430145,16,0,0
6,1,quantized_training,256,23,0.46855899691581726,0.000691980414558202,0.006825233809649944,0.07695359736680984,3.0386648178100586,20.877349853515625,0.5914546847343445,True,1,True,False,False,0.0,1.5243767348665366e-14,0.0627296194434166,,,,0.0,0.0,0.6232069730758667,16,0,0
7,1,quantized_training,256,25,0.5217030644416809,0.0006227823323570192,0.00653333542868495,0.0891801118850708,2.9884045124053955,19.853981018066406,0.6095525622367859,True,1,True,False,False,0.0,7.694023776384437e-14,0.08273360878229141,,,,0.0,0.0,0.7753786444664001,16,0,0
8,2,quantized_training,256,22,0.5695327520370483,0.0005605040933005512,0.006279736291617155,0.10174647718667984,2.927910804748535,18.68854522705078,0.6329834461212158,True,1,True,False,False,0.0,3.303011889606994e-13,0.10613787919282913,,,,0.0,0.0,1.0031147003173828,16,0,0
9,2,quantized_training,256,24,0.6125794649124146,0.0005044536665081978,0.006073251832276583,0.10993120819330215,2.9078073501586914,18.316593170166016,0.6418662071228027,True,1,True,False,False,0.0,5.847586304064123e-12,0.13281282782554626,,,,0.0,0.0,1.1688998937606812,18,0,0
10,2,quantized_training,256,23,0.651321530342102,0.0004540082882158458,0.006210023537278175,0.11729481816291809,2.8851399421691895,17.90607261657715,0.6504096388816833,True,1,True,False,False,0.0,3.28683716528666e-12,0.16250714659690857,,,,0.0,0.0,1.3745003938674927,19,0,0
11,2,quantized_training,256,25,0.6861893534660339,0.0004592396435327828,0.005949021317064762,0.12822158634662628,2.861518383026123,17.488059997558594,0.6564033031463623,True,1,True,False,False,0.0,3.767915612764433e-13,0.15914197266101837,,,,0.0,0.0,1.3141902685165405,19,0,0
12,2,quantized_training,256,27,0.7175703644752502,0.000490328879095614,0.007307243999093771,0.1337587982416153,2.8778743743896484,17.776447296142578,0.6500951647758484,True,1,True,False,False,0.0,4.649136736769872e-16,0.14053264260292053,,,,0.0,0.0,1.108749508857727,17,0,0
13,2,quantized_training,256,29,0.7458133697509766,0.0004412959679029882,0.007943328469991684,0.14033053815364838,2.8954555988311768,18.09174156188965,0.6398110389709473,True,1,True,False,False,0.0,7.25504471630516e-15,0.17098422348499298,,,,0.0,0.0,1.3685139417648315,17,0,0
