dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Endothelial Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,71.5,207.0,235.0,0.0,0.0,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Injured PT-like,0.0125,Intermediate,25,0.0,0.0,0.0,0,,,67.5,297.19999999999993,317.0,0.0,0.0,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Low Quality / Dying,0.0435,Intermediate,87,0.42857142857142855,0.034482758620689655,0.06382978723404255,1,0.42857142857142855,0.42857142857142855,54.0,277.3999999999999,317.0,0.0,0.034482758620689655,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Mast Cells,0.0045,Rare,9,0.0,0.0,0.0,0,,,93.0,300.59999999999997,317.0,0.0,0.0,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Myeloid Cells,0.0445,Intermediate,89,0.4766355140186916,0.5730337078651685,0.5204081632653061,3,0.4239165852069078,0.4766355140186916,63.0,254.0,273.0,0.0,0.5730337078651685,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Parietal Epithelial Cells,0.005,Rare,10,0.0,0.0,0.0,0,,,154.5,301.59999999999997,317.0,0.0,0.0,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Podocytes,0.09,Intermediate,180,0.6052631578947368,0.12777777777777777,0.21100917431192662,4,0.5650974025974026,0.6052631578947368,23.5,252.09999999999997,317.0,0.0,0.12777777777777777,2,0.0625,1,0.03125
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Proximal Tubule,0.429,Common,858,0.7433056325023084,0.9382284382284383,0.8294693456980937,22,0.7013583741508893,0.7433056325023084,21.0,246.3999999999999,317.0,0.005827505827505828,0.9382284382284383,17,0.4857142857142857,13,0.37142857142857144
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Stressed Tumor (p53+),0.057,Intermediate,114,0.3,0.02631578947368421,0.04838709677419354,1,0.3,0.3,27.0,257.7999999999999,317.0,0.0,0.02631578947368421,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,T Cells,0.0045,Rare,9,0.0,0.0,0.0,0,,,108.0,218.19999999999996,235.0,0.0,0.0,0,0.0,0,0.0
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Tumor (Neuronal-like),0.102,Common,204,0.5681818181818182,0.36764705882352944,0.44642857142857145,4,0.5518394648829431,0.5681818181818182,25.0,261.59999999999997,317.0,0.0,0.36764705882352944,2,0.07407407407407407,1,0.037037037037037035
D17,GARQ,0,diagnostic_variant_rare_subsampling,0.02,Tumor Epithelial,0.2035,Common,407,0.5955056179775281,0.9115479115479116,0.7203883495145632,5,0.663304746037382,0.5955056179775281,93.0,232.9,235.0,0.0,0.9115479115479116,5,0.7142857142857143,2,0.2857142857142857
