training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,24,0.09999999403953552,0.0,0.0007812500116415322,0.029296875,2.5158286094665527,12.376860618591309,0.7492188215255737,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,24,0.1900000125169754,0.0,0.0014062499394640326,0.0537109375,2.5047338008880615,12.240300178527832,0.7569388151168823,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,26,0.2709999978542328,0.0,0.0020468749571591616,0.07490234076976776,2.5394363403320312,12.672526359558105,0.7490018010139465,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,22,0.34389999508857727,0.0,0.0022218748927116394,0.09631835669279099,2.480905055999756,11.95207691192627,0.7656686305999756,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,23,0.4095100164413452,0.0,0.0024001561105251312,0.10543651878833771,2.482537269592285,11.971600532531738,0.7668363451957703,True,5,True,False,False,0.0,2.043651693384163e-05,0.9990005493164062,,,,0.0,0.0001663260773057118,10.117941856384277,27,0,0
6,1,quantized_training,256,18,0.4685589671134949,0.00023066012363415211,0.0046724057756364346,0.09489286690950394,2.8559324741363525,17.390647888183594,0.6612616777420044,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,16,0.5217030644416809,0.00020759410108439624,0.004537716042250395,0.08540357649326324,2.952282667160034,19.149616241455078,0.6382923126220703,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,17,0.5695327520370483,0.00020759410108439624,0.004642194602638483,0.0827031284570694,2.9631848335266113,19.35953140258789,0.6354241967201233,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,18,0.6125794649124146,0.00018683468806557357,0.0050833942368626595,0.10646406561136246,2.9324541091918945,18.773645401000977,0.6473784446716309,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,16,0.651321530342102,0.00016815120761748403,0.004575054626911879,0.1266770362854004,2.8815970420837402,17.842744827270508,0.6622684001922607,True,5,True,False,False,0.0,6.749413028472873e-09,0.509867250919342,,,,0.0,3.454692176774188e-08,4.885520935058594,23,0,0
11,2,quantized_training,256,11,0.6861892938613892,0.0007108349818736315,0.004509087186306715,0.13705620169639587,2.873310089111328,17.69549560546875,0.6637390851974487,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,13,0.717570424079895,0.0006397514953278005,0.004200219176709652,0.15381932258605957,2.828529119491577,16.920555114746094,0.6776965260505676,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,14,0.7458133697509766,0.0005757763283327222,0.0043351235799491405,0.17203113436698914,2.7870030403137207,16.2322998046875,0.6892492175102234,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,13,0.7712319493293762,0.0005181987071409822,0.0039016110822558403,0.18685926496982574,2.7370965480804443,15.442084312438965,0.7039384841918945,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,13,0.7941087484359741,0.00046637881314381957,0.0035114497877657413,0.1990327090024948,2.69132661819458,14.751232147216797,0.7172117829322815,True,5,True,False,False,0.0,1.3020725475598738e-07,0.1546616554260254,,,,0.0,1.0702910913096275e-06,1.3642665147781372,23,0,0
16,3,quantized_training,256,11,0.8146978616714478,0.00041974091436713934,0.003347048768773675,0.20686380565166473,2.6558704376220703,14.237373352050781,0.7277259230613708,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,11,0.8332280516624451,0.0003777668171096593,0.0030123437754809856,0.21781803667545319,2.6075246334075928,13.565430641174316,0.7404623031616211,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
