,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-2.186218811606744,-1.4188303621782106,-0.010746177652559986,-1.8106148511137115,-1.3312070547057826,-0.07122190377222984,-0.13544624216942922,0.04270725779752822,0.03383658699527896,0.34895744308543863,0.07219784028328738,-0.013866248247120705,0.048514560768242454,0.14635612634763642,-0.10639909102584892
1,-2.406693978304699,-1.4056159934969756,-0.2779590104558625,-1.966984186896899,-0.10925171893387983,-0.03207413250913572,-0.1814566364254997,-0.01960149594541654,-0.16393834658529627,0.3990147834910158,-0.08141639687725573,0.13418953554171562,-0.008573730519856007,0.016553786019748724,-0.12089050238733444
10,3.5933991104834857,-3.0203039832086516,15.18677251281616,-1.1827201947741832,1.2716272871394876,-10.221854657457198,10.019925909624602,1.4570720883154518,-10.397821766326127,-0.07276303861653012,7.490705072061618,-4.284722753810103,-0.48174542731858233,-1.8843891452715067,-0.15983061244255714
100,-2.39790752894869,-1.4116429533111425,-0.18162323146055964,-2.007428193889467,-0.579642999664841,0.027589680361033347,0.0709675308102077,-0.04832371095030457,0.08040170899475407,0.11184956414296904,-0.13216986711975665,0.09441845033349447,0.08943624742624265,-0.01847976894096885,-0.15897231234993464
101,0.910028145320003,5.176096297406063,-0.0906405404392107,-0.8626127901940916,-0.44151936619301024,0.07377274324345051,0.16757063360632968,-0.2756816878240011,0.05030932297668838,-0.06554641661337071,-0.08703303444819445,-0.13555371817030695,0.03560332782907234,-0.1602172010902993,0.024363445889440703
102,5.5448491475938235,-1.5670336966700642,-2.403486637989653,-0.8146681161726123,1.158511681385213,-0.18432355769909042,-0.14723615557023803,0.0022806919421402123,0.038628102665862224,0.028447901543682902,-0.08433432560294178,0.15431840275890454,-0.013632599372458169,0.1249229037748923,-0.15123179013423646
103,0.8803018150290522,5.301722621583199,-0.20699096526197885,-0.80144321152015,-0.017174413738853114,0.07829425131615476,0.10369923006668683,-0.3467940800533604,0.09889137164038826,-0.20122360081389548,-0.12223477728529683,-0.09619027861567224,-0.05978351304256832,-0.28429462069718187,-0.03803683895965757
104,-1.9254466694107168,-1.0477101175046983,-0.2148286996535308,-0.44525126046704455,0.3555570505767251,0.06993567211812733,0.03255198659269364,0.05723560131216397,-0.015364206207567404,-0.705701616544221,0.04290025818694722,-0.03723538459140122,0.13318795779976103,0.23631536464962385,0.18969989067020046
105,5.853443866454633,-2.2989936124201784,-1.5635819051098259,-1.3472403083522102,-0.2637318949288317,0.012398604928841886,0.08042412240069338,-0.13921421181206087,0.6188995073531026,-0.12484916944283181,-0.043094095218233326,-0.027888092066703896,-0.0035164930418073383,-0.13677934871635403,0.06042612128085809
106,-1.9611827901186365,-1.2971344717227482,0.12384460342711233,-1.5507936547092278,-2.107049874713999,-0.004244531881142604,-0.05915711950274597,-0.02432003102740921,0.0506908186353255,0.6646424632116363,-0.058410070870856444,-0.03395522251178096,0.05942763045110304,-0.2810858053895643,-0.06590612481226647
107,-2.572455041343997,-1.3142411100131777,-0.12492870769060711,-2.796228582401802,0.6240106573582228,-0.0078091043080294655,0.051920895635849,0.011700894236514258,0.2283161254675936,0.7736541141017115,0.03325442194242969,0.06692345279766897,-0.003917797869286378,0.09333573612598817,0.038001884716414046
