training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0007812500116415322,0.02500000037252903,2.8307993412017822,16.95901107788086,0.6619139909744263,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,31,0.1899999976158142,0.0,0.0021875000093132257,0.04749999940395355,2.836297035217285,17.05250358581543,0.6630242466926575,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,28,0.2709999978542328,0.0,0.002214843640103936,0.0657968744635582,2.805277109146118,16.53165626525879,0.6774237155914307,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,29,0.3438999652862549,0.0,0.0031433594413101673,0.08382655680179596,2.7872488498687744,16.23628807067871,0.681462824344635,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,29,0.4095099866390228,0.0,0.0036415623035281897,0.09341265261173248,2.8054769039154053,16.53495979309082,0.6781298518180847,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,29,0.4685589671134949,0.0,0.0036680311895906925,0.10164950788021088,2.791489601135254,16.30529022216797,0.6840220093727112,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,31,0.5217030644416809,0.0,0.00449946615844965,0.11179705709218979,2.805612802505493,16.537206649780273,0.680978000164032,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,28,0.5695327520370483,0.0,0.004644288215786219,0.12327359616756439,2.781581401824951,16.144533157348633,0.6892800331115723,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,30,0.6125794649124146,0.0,0.005042931064963341,0.13555561006069183,2.771153450012207,15.977052688598633,0.6912451386451721,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,31,0.651321530342102,0.0,0.005639944691210985,0.1470000445842743,2.775326728820801,16.043867111206055,0.6878497004508972,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
11,2,quantized_training,256,26,0.6861893534660339,0.0,0.005159547086805105,0.1502687782049179,2.7726259231567383,16.000595092773438,0.691542387008667,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,28,0.7175703048706055,0.0,0.005871608853340149,0.15672627091407776,2.768744707107544,15.938613891601562,0.6934174299240112,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,24,0.7458133101463318,0.0,0.00615058233961463,0.16097551584243774,2.764749526977539,15.875062942504883,0.6951555013656616,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,32,0.7712319493293762,0.0,0.006316774059087038,0.16440920531749725,2.7877705097198486,16.244762420654297,0.6881133913993835,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,27,0.7941087484359741,0.0,0.006856971420347691,0.1706245243549347,2.7859249114990234,16.214807510375977,0.6882556080818176,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
16,3,quantized_training,256,27,0.8146978616714478,0.0,0.007343148812651634,0.17699956893920898,2.774778366088867,16.035072326660156,0.6911492347717285,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,27,0.8332279920578003,0.0,0.008013185113668442,0.17609648406505585,2.7895750999450684,16.27410316467285,0.6882268786430359,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,27,0.849905252456665,0.0,0.008103537373244762,0.18348683416843414,2.784766674041748,16.1960391998291,0.6888145804405212,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,25,0.8649146556854248,0.0,0.0079039940610528,0.18506000936031342,2.7927045822143555,16.32511329650879,0.68766188621521,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,26,0.8784231543540955,0.0,0.007894844748079777,0.19038212299346924,2.7820210456848145,16.151630401611328,0.6910344362258911,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
21,3,quantized_training,256,29,0.8905808925628662,0.0,0.008116825483739376,0.18618765473365784,2.804025411605835,16.510976791381836,0.6848463416099548,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,30,0.9015227556228638,0.0,0.008086392655968666,0.19217826426029205,2.8096723556518555,16.604476928710938,0.682843029499054,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,31,0.9113703966140747,0.0,0.00844962801784277,0.20186668634414673,2.803985595703125,16.510318756103516,0.6836491823196411,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
24,4,quantized_training,256,28,0.9202333688735962,0.0,0.007743194233626127,0.20511750876903534,2.809147834777832,16.59576988220215,0.6821433901786804,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
25,4,quantized_training,256,29,0.9282100200653076,0.0,0.007650576066225767,0.2049182504415512,2.805678367614746,16.53829002380371,0.6838984489440918,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
26,4,quantized_training,256,30,0.93538898229599,0.0,0.008448018692433834,0.2078639268875122,2.8011105060577393,16.462919235229492,0.6847445964813232,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
27,4,quantized_training,256,29,0.9418500661849976,0.0,0.008403175510466099,0.2097337692975998,2.8092586994171143,16.597610473632812,0.6815595626831055,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
28,4,quantized_training,256,27,0.9476650953292847,0.0,0.007649598643183708,0.2098541408777237,2.8049540519714355,16.526315689086914,0.6832624077796936,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
29,5,quantized_training,256,29,0.9528985023498535,0.0,0.007929054088890553,0.2103530913591385,2.812972068786621,16.65935707092285,0.6803811192512512,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
30,5,quantized_training,256,26,0.9576086401939392,0.0,0.007526773493736982,0.21002089977264404,2.8152637481689453,16.69757843017578,0.6805822849273682,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
31,5,quantized_training,256,28,0.961847722530365,1.8398926840745844e-05,0.007777039427310228,0.20972192287445068,2.812708854675293,16.65497398376465,0.6816719770431519,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
32,5,quantized_training,256,30,0.965662956237793,1.655903361097444e-05,0.007389960344880819,0.21140597760677338,2.8121237754821777,16.645231246948242,0.6818052530288696,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
33,5,quantized_training,256,29,0.9690966606140137,1.4903130249876995e-05,0.007576486561447382,0.21604661643505096,2.812162399291992,16.6458740234375,0.6807280778884888,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
34,5,quantized_training,256,32,0.9721869230270386,1.3412816770141944e-05,0.008381337858736515,0.21475444734096527,2.8197951316833496,16.773414611816406,0.6775093078613281,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
35,5,quantized_training,256,31,0.9749682545661926,1.207153491122881e-05,0.008021152578294277,0.21749775111675262,2.829927444458008,16.944231033325195,0.6724991202354431,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
