dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.672429084777832,5.672388553619385,5.69419686794281,29.590660095214844,0.9247081279754639,59.18132019042969,8.481204986572266,False,0.36863792802423034
D11,0,RNA+ATAC,ATAC,32,5.670520305633545,5.6738691329956055,5.684199047088623,23.613676071166992,0.7379273772239685,47.227352142333984,14.525665283203125,False,0.6313620719757697
