metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,5,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
1,36,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
2,76,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
3,5,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
4,12,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
6,51,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
7,23,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
8,9,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
9,4,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
10,389,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
11,27,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
12,44,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
13,170,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
14,9,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
15,29,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
16,2,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
17,18,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
18,13,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
19,9,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
20,93,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
21,9,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
22,43,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
23,168,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
24,9,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
25,1,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
26,11,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
27,150,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
28,12,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
29,11,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
30,105,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
31,131,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
32,10,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
33,5,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
34,13,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
35,184,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
36,26,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
37,12,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
38,18,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
39,58,D5,GARQ,3,diagnostic_variant_rare_subsampling,0.02,40,39,2000
