training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,33,0.10000000149011612,0.0,0.0011718750465661287,0.01992187462747097,2.8947665691375732,18.079280853271484,0.6494141221046448,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,31,0.1899999976158142,0.0,0.0014453125186264515,0.04449218511581421,2.8410115242004395,17.133087158203125,0.6668585538864136,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,25,0.2709999978542328,0.0,0.0017656250856816769,0.06465233862400055,2.788071632385254,16.24965476989746,0.6855273246765137,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,25,0.3438999652862549,0.0,0.0018035153625532985,0.0874839797616005,2.7473325729370117,15.60096263885498,0.6980704069137573,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,27,0.4095099866390228,0.0,0.0020152342040091753,0.0982668325304985,2.7514772415161133,15.665756225585938,0.6993067264556885,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,27,0.46855899691581726,0.0,0.0023619490675628185,0.11070577800273895,2.752323627471924,15.679022789001465,0.6997895836830139,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,30,0.5217030644416809,0.0,0.002516379114240408,0.12072894722223282,2.7452049255371094,15.567804336547852,0.702057421207428,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,23,0.5695327520370483,0.0,0.003045991063117981,0.12896855175495148,2.7268764972686768,15.285069465637207,0.7093151807785034,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,25,0.6125794649124146,0.0,0.0029478128999471664,0.13716544210910797,2.7074575424194336,14.99111270904541,0.7161059975624084,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,31,0.651321530342102,0.0,0.0032495041377842426,0.14610514044761658,2.7075600624084473,14.992650032043457,0.7163854241371155,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
11,2,quantized_training,256,27,0.6861893534660339,0.0,0.0033151786774396896,0.15532274544239044,2.6925597190856934,14.769433975219727,0.7206312417984009,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
12,2,quantized_training,256,23,0.7175703644752502,0.0,0.0031333304941654205,0.15932171046733856,2.691547393798828,14.754488945007324,0.7222602963447571,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
13,2,quantized_training,256,26,0.7458133697509766,0.0,0.003210622351616621,0.16760829091072083,2.682248592376709,14.617926597595215,0.7243960499763489,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
14,2,quantized_training,256,27,0.771232008934021,0.0,0.0032801851630210876,0.16569121181964874,2.682000160217285,14.614295959472656,0.7251125574111938,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
15,3,quantized_training,256,23,0.7941087484359741,0.0,0.0033390659373253584,0.16435647010803223,2.677773952484131,14.552661895751953,0.7266228199005127,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
16,3,quantized_training,256,24,0.8146978616714478,0.0,0.0030475750099867582,0.1647176891565323,2.672386407852173,14.474470138549805,0.7275223731994629,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
17,3,quantized_training,256,24,0.8332281112670898,0.0,0.0027702085208147764,0.16621465981006622,2.6655282974243164,14.375542640686035,0.7292519807815552,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
18,3,quantized_training,256,24,0.849905252456665,0.0,0.003154013305902481,0.16326506435871124,2.668288230895996,14.41527271270752,0.7288424968719482,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
19,3,quantized_training,256,23,0.8649147152900696,0.0,0.0033544946927577257,0.15826667845249176,2.6642837524414062,14.357662200927734,0.7304667234420776,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
20,3,quantized_training,256,30,0.8784232139587402,0.0,0.0035646536853164434,0.16040875017642975,2.673063039779663,14.484267234802246,0.7274634838104248,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
21,3,quantized_training,256,23,0.8905808925628662,0.0,0.0034202653914690018,0.15999287366867065,2.6753945350646973,14.51807689666748,0.7270631790161133,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
22,4,quantized_training,256,25,0.9015227556228638,0.0,0.0034688638988882303,0.16274358332157135,2.6644835472106934,14.360530853271484,0.730073094367981,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
23,4,quantized_training,256,24,0.9113703966140747,0.0,0.0034006729256361723,0.16443796455860138,2.65606689453125,14.240171432495117,0.7329466342926025,False,1,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
