metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,17,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
1,28,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
2,115,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
3,32,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
4,2,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
5,7,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
6,88,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
7,17,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
8,47,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
9,3,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
10,45,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
11,11,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
12,16,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
13,73,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
14,72,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
15,228,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
16,138,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
17,12,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
19,20,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
20,6,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
21,7,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
22,62,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
23,28,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
24,8,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
25,14,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
26,4,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
27,1,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
28,26,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
29,138,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
30,7,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
31,166,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
32,6,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
33,28,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
34,9,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
35,114,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
36,367,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
37,18,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
38,4,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
39,16,D17,GARQ,3,instrumented_legacy,0.02,40,39,2000
