training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,30,0.10000000894069672,0.0,0.0007812500116415322,0.02226562611758709,2.7429633140563965,15.53294563293457,0.7023437023162842,True,1,True,False,False,2.0903085114425437e-39,0.04389302060008049,0.9990005493164062,,,,0.0,0.37669500708580017,10.154684066772461,33,0,0
2,1,quantized_training,256,24,0.1899999976158142,0.00035156248486600816,0.001953125,0.02734375,3.069648265838623,21.53432846069336,0.5899363160133362,True,1,True,False,False,0.0,0.00040424076723866165,0.24481558799743652,,,,0.0,0.004100300371646881,1.8448158502578735,28,0,0
3,1,quantized_training,256,20,0.2709999978542328,0.0006328124436549842,0.0026406252291053534,0.04843749850988388,2.9275267124176025,18.68136978149414,0.6384059190750122,True,1,True,False,False,0.0,5.949220394541044e-06,0.07948000729084015,,,,0.0,7.577470387332141e-05,0.7594150900840759,29,0,0
4,1,quantized_training,256,19,0.34389999508857727,0.0005695311701856554,0.0034253904595971107,0.06703124940395355,2.8155412673950195,16.702213287353516,0.6736085414886475,True,1,True,False,False,0.0,6.926178741650801e-08,0.10237377136945724,,,,0.0,1.0180953040617169e-06,0.9053738117218018,27,0,0
5,1,quantized_training,256,21,0.40950995683670044,0.0005125780589878559,0.003608203260228038,0.07907812297344208,2.7683959007263184,15.93305492401123,0.6895114779472351,True,1,True,False,False,0.0,7.547721736500534e-08,0.12856608629226685,,,,0.0,8.385881073991186e-07,1.1713883876800537,26,0,0
6,1,quantized_training,256,23,0.4685589671134949,0.00046132024726830423,0.003946851007640362,0.09031093120574951,2.7419402599334717,15.51706314086914,0.697862446308136,True,1,True,False,False,0.0,6.12360366858411e-08,0.15782301127910614,,,,0.0,5.914745884183503e-07,1.1827125549316406,24,0,0
7,1,quantized_training,256,22,0.5217030644416809,0.0006227823323570192,0.003657375695183873,0.10276421159505844,2.6947076320648193,14.801190376281738,0.710675835609436,True,1,True,False,False,0.0,3.2230201441052486e-07,0.08273360878229141,,,,0.0,3.319129746159888e-06,0.7659392356872559,26,0,0
8,2,quantized_training,256,25,0.5695327520370483,0.0005605040933005512,0.0036614607088267803,0.11201903969049454,2.6829986572265625,14.62889575958252,0.7132660746574402,True,1,True,False,False,0.0,4.0069994611258153e-07,0.10613787919282913,,,,0.0,2.839384478647844e-06,0.9281659126281738,27,0,0
9,2,quantized_training,256,23,0.6125794649124146,0.0005044536665081978,0.0036122638266533613,0.12620776891708374,2.6740994453430176,14.499286651611328,0.7179327011108398,True,1,True,False,False,0.0,3.8749913500168987e-08,0.13281282782554626,,,,0.0,4.882680855189392e-07,1.1324679851531982,26,0,0
10,2,quantized_training,256,25,0.6513214707374573,0.0004540082882158458,0.004191027954220772,0.13233698904514313,2.720895528793335,15.19392204284668,0.7031200528144836,True,1,True,False,False,0.0,8.21265189188125e-09,0.16250714659690857,,,,0.0,5.705443584247405e-08,1.300960898399353,24,0,0
11,2,quantized_training,256,25,0.6861893534660339,0.0007753035752102733,0.004586073569953442,0.1421501636505127,2.746018409729004,15.580471992492676,0.6953179240226746,True,1,True,False,False,0.0,5.022601889947964e-09,0.04494956135749817,,,,0.0,2.837436952063399e-08,0.3534180223941803,23,0,0
12,2,quantized_training,256,27,0.717570424079895,0.0008067350718192756,0.00470189331099391,0.1466851383447647,2.7656593322753906,15.88951301574707,0.6909549832344055,True,1,True,False,False,0.0,5.984565731864677e-09,0.03963905945420265,,,,0.0,2.7939677238464355e-08,0.3465208411216736,23,0,0
13,2,quantized_training,256,24,0.7458133697509766,0.0007260615238919854,0.00445146718993783,0.15271973609924316,2.7715702056884766,15.983713150024414,0.6917836666107178,True,1,True,False,False,0.0,6.309746947152917e-09,0.054735325276851654,,,,0.0,3.38878578531876e-08,0.4736262559890747,23,0,0
14,2,quantized_training,256,25,0.771232008934021,0.0006534553831443191,0.004589783493429422,0.15541650354862213,2.7816195487976074,16.1451473236084,0.6916247606277466,True,1,True,False,False,0.0,7.675702851095423e-10,0.07318085432052612,,,,0.0,4.0745362639427185e-10,0.6109370589256287,21,0,0
15,3,quantized_training,256,28,0.7941087484359741,0.000588109833188355,0.004722028039395809,0.1570623517036438,2.7945170402526855,16.35472869873047,0.689423143863678,True,1,True,False,False,0.0,3.2524183346538393e-09,0.09504174441099167,,,,0.0,1.2971822727081417e-08,0.8071700930595398,22,0,0
16,3,quantized_training,256,27,0.8146978616714478,0.0005292988498695195,0.0047294944524765015,0.16088736057281494,2.8038299083709717,16.507749557495117,0.6872050166130066,True,1,True,False,False,0.0,1.8184136418852859e-09,0.1202484518289566,,,,0.0,5.360480059835027e-09,0.9989132285118103,21,0,0
17,3,quantized_training,256,24,0.8332281112670898,0.0004763689648825675,0.004491133615374565,0.16276736557483673,2.807594060897827,16.570003509521484,0.6869632601737976,True,1,True,False,False,0.0,6.266985264069547e-10,0.1486031413078308,,,,0.0,2.0825006163960325e-09,1.250421166419983,22,0,0
18,3,quantized_training,256,27,0.8499051928520203,0.0007157279178500175,0.004573856480419636,0.16875624656677246,2.81249737739563,16.651451110839844,0.6857144236564636,True,1,True,False,False,0.0,2.567461243607738e-10,0.05704518407583237,,,,0.0,1.1641532182693481e-10,0.5200930833816528,21,0,0
