metacell_id,size,dataset,method,seed,implementation_tag,resolution,requested_K,realized_K,n_cells
0,49,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
1,21,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
2,2,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
3,16,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
4,109,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
5,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
6,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
7,98,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
8,181,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
9,124,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
10,39,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
11,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
12,15,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
13,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
14,109,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
15,47,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
16,1,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
17,50,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
18,23,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
21,47,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
22,14,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
23,9,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
24,34,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
25,263,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
26,9,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
27,46,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
28,324,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
29,4,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
30,2,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
31,2,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
32,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
33,88,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
34,219,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
35,1,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
36,11,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
37,3,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
38,17,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
39,8,D5,GARQ,0,diagnostic_variant_rare_subsampling,0.02,40,38,2000
