epoch,phase,loss_rec,loss_vq
0,warmup,6.521281787327358,
1,quantized,42.667803809046745,0.8375807915415082
2,quantized,17.07038141787052,0.8014594231333051
3,quantized,15.49575212597847,0.7388364502361843
4,quantized,14.622148036956787,0.7209843737738473
5,quantized,13.935539811849594,0.7182494572230748
