dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D5,0,RNA+ADT,RNA,32,5.683772563934326,5.680798530578613,5.707449984550476,30.32512664794922,0.9476602077484131,60.65025329589844,14.806520462036133,False,1.0,0.5095667319963155
D5,0,RNA+ADT,ADT,32,5.711609840393066,5.710757732391357,5.735096669197082,18.586956024169922,0.5808423757553101,37.173912048339844,14.250557899475098,False,1.0,0.4904332680036845
